;mean_absolute_error;mean_squared_error;loss;num_examples;num_batches;val_mean_absolute_error;val_mean_squared_error;val_loss;val_num_examples;val_num_batches
0;6331.009;92825240.0;93153190.0;48100;378;14212.439;355876960.0;357617400.0;108;4
1;6048.5933;84651450.0;84933330.0;48100;378;14209.98;355798700.0;357538880.0;108;4
2;5885.1826;80066660.0;80324616.0;48100;378;14199.673;355451970.0;357190820.0;108;4
3;5736.159;76083480.0;76320800.0;48100;378;14174.303;354572670.0;356307970.0;108;4
4;5594.83;72436390.0;72654490.0;48100;378;14126.344;352871970.0;354600300.0;108;4
5;5452.342;68860890.0;69062120.0;48100;378;14048.332;350054300.0;351770460.0;108;4
6;5316.71;65509908.0;65695150.0;48100;378;13933.162;345833660.0;347531330.0;108;4
7;5182.4775;62291600.0;62461576.0;48100;378;13774.127;339941860.0;341613340.0;108;4
8;5053.841;59244280.0;59399412.0;48100;378;13565.187;332154500.0;333790400.0;108;4
9;4924.766;56290516.0;56430628.0;48100;378;13300.258;322282620.0;323871070.0;108;4
10;4795.3354;53368628.0;53494092.0;48100;378;12973.336;310176580.0;311703420.0;108;4
11;4674.0054;50675136.0;50788464.0;48100;378;12576.267;295678720.0;297129500.0;108;4
12;4555.9575;48121612.0;48225220.0;48100;378;12100.105;278671500.0;280030620.0;108;4
13;4435.1104;45582476.0;45682636.0;48100;378;11538.677;259208830.0;260462820.0;108;4
14;4316.266;43182844.0;43278190.0;48100;378;10894.824;237621390.0;238758880.0;108;4
15;4197.6587;40964880.0;41062840.0;48100;378;10183.494;214475040.0;215489360.0;108;4
16;4071.5823;38808596.0;38908010.0;48100;378;9422.53;190565010.0;191454480.0;108;4
17;3944.76;36720364.0;36819588.0;48100;378;8622.204;166677840.0;167446320.0;108;4
18;3817.918;34796860.0;34897984.0;48100;378;7822.124;143557460.0;144215000.0;108;4
19;3698.129;33042538.0;33147046.0;48100;378;7065.8223;121747230.0;122308420.0;108;4
20;3580.3752;31440802.0;31545068.0;48100;378;6339.7197;101570080.0;102053270.0;108;4
21;3461.8398;29847016.0;29944590.0;48100;378;5620.6914;83268130.0;83694424.0;108;4
22;3349.9373;28448454.0;28540576.0;48100;378;4976.46;67036096.0;67427700.0;108;4
23;3253.4424;27342388.0;27429512.0;48100;378;4435.0923;53159710.0;53539740.0;108;4
24;3182.61;26448420.0;26530776.0;48100;378;4144.686;41814108.0;42205148.0;108;4
25;3127.6326;25901238.0;25980888.0;48100;378;4040.227;33412294.0;33839308.0;108;4
26;3065.9136;25138556.0;25214688.0;48100;378;4103.4893;28264144.0;28747292.0;108;4
27;3050.1008;25017274.0;25089800.0;48100;378;4228.375;26052182.0;26605106.0;108;4
28;3056.9646;25074146.0;25147044.0;48100;378;4389.2866;26182714.0;26807888.0;108;4
29;3064.066;25152984.0;25227050.0;48100;378;4564.4917;27664828.0;28354186.0;108;4
30;3063.3108;25189478.0;25263938.0;48100;378;4735.025;29475094.0;30214476.0;108;4
31;3050.8557;25113712.0;25188310.0;48100;378;4870.421;30796896.0;31560092.0;108;4
32;3029.5847;24970348.0;25043636.0;48100;378;4923.038;31236936.0;31999190.0;108;4
33;3006.5684;24794502.0;24866702.0;48100;378;4879.7144;30732376.0;31470942.0;108;4
34;2981.8433;24572018.0;24642964.0;48100;378;4773.1777;29553172.0;30255842.0;108;4
35;2957.8691;24363848.0;24433058.0;48100;378;4616.0454;27882304.0;28530932.0;108;4
36;2936.2273;24193682.0;24262132.0;48100;378;4431.617;26051512.0;26641882.0;108;4
37;2920.5608;24033936.0;24101272.0;48100;378;4255.84;24335582.0;24865086.0;108;4
38;2907.583;23911632.0;23977924.0;48100;378;4107.9033;22913336.0;23381816.0;108;4
39;2896.695;23788526.0;23854500.0;48100;378;4012.4038;21923134.0;22346948.0;108;4
40;2886.5298;23644314.0;23709142.0;48100;378;3971.0544;21221232.0;21607026.0;108;4
41;2879.0217;23533420.0;23597292.0;48100;378;3957.3462;20755368.0;21108620.0;108;4
42;2880.6575;23528240.0;23593056.0;48100;378;3954.999;20461730.0;20788148.0;108;4
43;2875.567;23418966.0;23483284.0;48100;378;3950.9587;20241372.0;20548156.0;108;4
44;2869.6895;23351404.0;23415994.0;48100;378;3953.423;20054820.0;20343052.0;108;4
45;2868.5598;23321630.0;23386662.0;48100;378;3949.2593;19834432.0;20106306.0;108;4
46;2871.0066;23315906.0;23379838.0;48100;378;3926.1846;19599738.0;19861878.0;108;4
47;2868.6335;23267578.0;23332228.0;48100;378;3884.413;19333616.0;19593022.0;108;4
48;2866.3057;23218666.0;23283096.0;48100;378;3816.0796;18957120.0;19214952.0;108;4
49;2859.7043;23120430.0;23184778.0;48100;378;3723.3647;18476548.0;18734128.0;108;4
