;mean_absolute_error;mean_squared_error;loss;num_examples;num_batches;val_mean_absolute_error;val_mean_squared_error;val_loss;val_num_examples;val_num_batches
0;6270.4375;91472430.0;91976650.0;48150;379;12671.575;308414900.0;311275400.0;108;4
1;5946.8765;82426140.0;82862770.0;48150;379;12669.255;308347400.0;311207520.0;108;4
2;5783.077;77885600.0;78288180.0;48150;379;12660.283;308071650.0;310929950.0;108;4
3;5635.303;73931990.0;74305820.0;48150;379;12639.344;307399870.0;310253400.0;108;4
4;5494.743;70309384.0;70657260.0;48150;379;12600.413;306111500.0;308955620.0;108;4
5;5357.6816;66788930.0;67111070.0;48150;379;12537.138;303965250.0;306793540.0;108;4
6;5222.6763;63393296.0;63690668.0;48150;379;12442.813;300705920.0;303510140.0;108;4
7;5092.402;60221976.0;60497336.0;48150;379;12310.5;296068600.0;298838850.0;108;4
8;4966.46;57207828.0;57462732.0;48150;379;12133.359;289806940.0;292532300.0;108;4
9;4839.9414;54229296.0;54464948.0;48150;379;11904.121;281691070.0;284359740.0;108;4
10;4710.3633;51257960.0;51475136.0;48150;379;11614.92;271522200.0;274123070.0;108;4
11;4586.097;48486604.0;48686656.0;48150;379;11259.773;259199440.0;261720670.0;108;4
12;4466.5938;45910450.0;46094900.0;48150;379;10833.917;244742160.0;247171900.0;108;4
13;4346.5073;43422000.0;43591590.0;48150;379;10334.492;228263500.0;230590140.0;108;4
14;4222.73;40954244.0;41110036.0;48150;379;9762.351;210077550.0;212293300.0;108;4
15;4094.872;38562250.0;38706788.0;48150;379;9123.271;190671730.0;192768960.0;108;4
16;3970.4126;36377384.0;36510612.0;48150;379;8436.951;170773180.0;172750030.0;108;4
17;3846.3674;34286530.0;34412370.0;48150;379;7728.794;150938770.0;152795650.0;108;4
18;3715.3977;32273508.0;32391650.0;48150;379;7015.006;131778000.0;133519660.0;108;4
19;3589.19;30450552.0;30561496.0;48150;379;6305.083;113728180.0;115358200.0;108;4
20;3466.0364;28778474.0;28879912.0;48150;379;5629.6777;96979544.0;98501640.0;108;4
21;3341.316;27223232.0;27316292.0;48150;379;5026.342;81819940.0;83240430.0;108;4
22;3224.738;25863136.0;25947286.0;48150;379;4495.0864;68378970.0;69706460.0;108;4
23;3113.3823;24662926.0;24737072.0;48150;379;4038.2954;57000130.0;58245972.0;108;4
24;3013.9849;23610460.0;23677646.0;48150;379;3819.0625;47656536.0;48827028.0;108;4
25;2988.3193;23301880.0;23364960.0;48150;379;3762.9014;40516516.0;41619148.0;108;4
26;2938.5557;22866418.0;22928306.0;48150;379;3915.956;35886364.0;36934750.0;108;4
27;2821.0762;21665206.0;21716122.0;48150;379;4129.592;33582144.0;34593124.0;108;4
28;2792.4238;21366702.0;21414800.0;48150;379;4402.592;33327378.0;34317356.0;108;4
29;2815.9163;21644850.0;21695310.0;48150;379;4765.437;34760836.0;35747492.0;108;4
30;2822.6326;21740434.0;21790582.0;48150;379;5093.206;37030308.0;38031276.0;108;4
31;2818.7112;21723444.0;21775872.0;48150;379;5317.6787;39111628.0;40137170.0;108;4
32;2806.252;21667614.0;21720106.0;48150;379;5424.7603;40331020.0;41391750.0;108;4
33;2788.636;21552754.0;21607440.0;48150;379;5427.9062;40484824.0;41583556.0;108;4
34;2764.714;21366206.0;21419490.0;48150;379;5336.0146;39625640.0;40759748.0;108;4
35;2736.152;21126804.0;21179246.0;48150;379;5158.585;37941996.0;39107400.0;108;4
36;2708.0283;20865302.0;20918490.0;48150;379;4934.87;35902356.0;37102116.0;108;4
37;2694.4697;20743946.0;20794522.0;48150;379;4693.504;33858070.0;35097640.0;108;4
38;2676.6492;20561718.0;20610584.0;48150;379;4462.4995;32121360.0;33404944.0;108;4
39;2661.7954;20389778.0;20439052.0;48150;379;4262.3413;30774632.0;32100126.0;108;4
40;2647.773;20228898.0;20276112.0;48150;379;4102.837;29837166.0;31201720.0;108;4
41;2628.727;19968268.0;20015856.0;48150;379;3992.753;29317590.0;30721712.0;108;4
42;2624.23;19905668.0;19953138.0;48150;379;3931.5454;29125910.0;30572446.0;108;4
43;2622.0137;19884956.0;19931850.0;48150;379;3894.1829;29135108.0;30624868.0;108;4
44;2618.6338;19851330.0;19898104.0;48150;379;3873.9648;29279922.0;30815752.0;108;4
45;2616.862;19823430.0;19869154.0;48150;379;3848.8618;29482348.0;31065596.0;108;4
46;2616.2405;19786190.0;19831796.0;48150;379;3809.03;29662732.0;31292528.0;108;4
47;2609.166;19718620.0;19763440.0;48150;379;3746.6855;29809078.0;31479044.0;108;4
48;2607.0479;19659778.0;19702996.0;48150;379;3662.9346;30007800.0;31719082.0;108;4
49;2590.3335;19513998.0;19556922.0;48150;379;3565.3276;30222566.0;31974182.0;108;4
