;mean_absolute_error;mean_squared_error;loss;num_examples;num_batches;val_mean_absolute_error;val_mean_squared_error;val_loss;val_num_examples;val_num_batches
0;6248.9854;91909340.0;92059180.0;48100;378;14059.711;350221120.0;351038820.0;108;4
1;5963.382;83628376.0;83723640.0;48100;378;14057.311;350145000.0;350962720.0;108;4
2;5795.786;78951840.0;79019620.0;48100;378;14046.936;349804740.0;350622530.0;108;4
3;5653.2085;75079340.0;75123220.0;48100;378;14021.361;348943460.0;349761340.0;108;4
4;5517.5396;71525510.0;71547290.0;48100;378;13972.866;347274880.0;348092770.0;108;4
5;5381.856;68112740.0;68113464.0;48100;378;13893.586;344495360.0;345313280.0;108;4
6;5240.083;64667300.0;64646840.0;48100;378;13775.987;340310430.0;341128580.0;108;4
7;5105.847;61477890.0;61436908.0;48100;378;13613.456;334463000.0;335281150.0;108;4
8;4974.8193;58471092.0;58409560.0;48100;378;13399.537;326710900.0;327527840.0;108;4
9;4848.02;55563784.0;55481510.0;48100;378;13127.99;316848420.0;317660800.0;108;4
10;4727.268;52821270.0;52719196.0;48100;378;12791.495;304676130.0;305480860.0;108;4
11;4607.9883;50194300.0;50075860.0;48100;378;12381.326;290018750.0;290811650.0;108;4
12;4489.0684;47633576.0;47496910.0;48100;378;11890.575;272867700.0;273641950.0;108;4
13;4373.5435;45209892.0;45055304.0;48100;378;11315.843;253393680.0;254143790.0;108;4
14;4255.9443;42826984.0;42654940.0;48100;378;10657.757;231940600.0;232659220.0;108;4
15;4139.4287;40560140.0;40374692.0;48100;378;9925.23;209074900.0;209752750.0;108;4
16;4015.9233;38351000.0;38169972.0;48100;378;9145.737;185548830.0;186178180.0;108;4
17;3894.1663;36331530.0;36141140.0;48100;378;8337.368;162326380.0;162900800.0;108;4
18;3769.2754;34421956.0;34230204.0;48100;378;7531.842;140106510.0;140621280.0;108;4
19;3645.3833;32619368.0;32427632.0;48100;378;6776.7744;119333580.0;119784810.0;108;4
20;3518.9731;30901036.0;30713712.0;48100;378;6069.498;100243940.0;100629880.0;108;4
21;3391.4534;29233006.0;29044380.0;48100;378;5455.289;82967820.0;83288780.0;108;4
22;3268.6829;27699114.0;27505402.0;48100;378;4936.203;67782570.0;68039880.0;108;4
23;3142.1545;26237870.0;26042988.0;48100;378;4535.177;55144348.0;55343930.0;108;4
24;3091.3152;25656976.0;25458646.0;48100;378;4366.954;45435020.0;45586052.0;108;4
25;3020.3787;24896316.0;24695594.0;48100;378;4361.0547;39000010.0;39114320.0;108;4
26;3002.5;24695464.0;24493912.0;48100;378;4490.1675;35751910.0;35844264.0;108;4
27;2926.1296;23821238.0;23618092.0;48100;378;4692.5903;35430690.0;35518244.0;108;4
28;2965.4973;24212638.0;24014176.0;48100;378;5110.304;37606484.0;37710164.0;108;4
29;2974.7954;24328874.0;24131304.0;48100;378;5551.4375;41089784.0;41227172.0;108;4
30;2972.8398;24366472.0;24169702.0;48100;378;5871.026;44523860.0;44707464.0;108;4
31;2962.448;24307124.0;24111234.0;48100;378;6062.1797;47074176.0;47313636.0;108;4
32;2945.3538;24192220.0;23997016.0;48100;378;6153.5063;48436610.0;48739628.0;108;4
33;2921.0916;24011748.0;23812512.0;48100;378;6130.24;48559470.0;48922784.0;108;4
34;2896.3918;23816472.0;23617820.0;48100;378;6012.7246;47572964.0;47995548.0;108;4
35;2868.318;23586878.0;23388218.0;48100;378;5831.9004;45895188.0;46378548.0;108;4
36;2846.0999;23381208.0;23181602.0;48100;378;5617.6973;43870110.0;44410420.0;108;4
37;2822.5305;23144082.0;22944254.0;48100;378;5393.1064;41842510.0;42428588.0;108;4
38;2797.7246;22902798.0;22701198.0;48100;378;5183.4307;39873960.0;40496230.0;108;4
39;2782.198;22724584.0;22522082.0;48100;378;5010.657;38238616.0;38890876.0;108;4
40;2768.2512;22558504.0;22355508.0;48100;378;4869.245;36944180.0;37617636.0;108;4
41;2755.469;22393628.0;22191530.0;48100;378;4753.6567;35938936.0;36632910.0;108;4
42;2743.4253;22228458.0;22021086.0;48100;378;4669.4707;35283656.0;36004280.0;108;4
43;2745.3594;22165716.0;21959538.0;48100;378;4626.867;34917380.0;35667176.0;108;4
44;2740.6257;22078184.0;21872904.0;48100;378;4590.9604;34706670.0;35480484.0;108;4
45;2739.0005;22046328.0;21839832.0;48100;378;4552.1177;34602308.0;35392348.0;108;4
46;2734.8262;21964318.0;21759882.0;48100;378;4499.0938;34491896.0;35292000.0;108;4
47;2727.3647;21873862.0;21669518.0;48100;378;4442.5396;34406964.0;35214156.0;108;4
48;2723.198;21827436.0;21622236.0;48100;378;4386.3374;34339896.0;35154990.0;108;4
49;2718.1736;21763760.0;21558480.0;48100;378;4306.203;34206104.0;35023812.0;108;4
