;mean_absolute_error;mean_squared_error;loss;num_examples;num_batches;val_mean_absolute_error;val_mean_squared_error;val_loss;val_num_examples;val_num_batches
0;6350.3887;93653420.0;94095780.0;48100;378;13289.711;333565860.0;331508260.0;108;4
1;6074.1514;85666584.0;86062380.0;48100;378;13287.367;333494620.0;331437540.0;108;4
2;5905.0376;80954104.0;81322710.0;48100;378;13277.057;333165500.0;331110460.0;108;4
3;5756.381;76896500.0;77240650.0;48100;378;13250.954;332308860.0;330258880.0;108;4
4;5612.6235;73075820.0;73397064.0;48100;378;13200.938;330632580.0;328592580.0;108;4
5;5471.427;69440280.0;69739440.0;48100;378;13119.452;327846750.0;325823460.0;108;4
6;5336.1284;65991332.0;66268716.0;48100;378;12999.808;323685900.0;321688220.0;108;4
7;5203.261;62744184.0;63002616.0;48100;378;12836.51;317928480.0;315967520.0;108;4
8;5073.028;59674160.0;59914910.0;48100;378;12625.411;310409020.0;308498000.0;108;4
9;4944.841;56709870.0;56933896.0;48100;378;12362.872;301009600.0;299163900.0;108;4
10;4815.174;53795736.0;54004696.0;48100;378;12046.037;289679170.0;287914900.0;108;4
11;4694.3486;51083972.0;51279292.0;48100;378;11671.595;276389980.0;274724500.0;108;4
12;4577.1924;48540304.0;48722550.0;48100;378;11238.934;261145400.0;259594270.0;108;4
13;4457.1655;46064508.0;46234028.0;48100;378;10746.195;244077920.0;242656780.0;108;4
14;4340.2783;43715690.0;43872850.0;48100;378;10191.092;225416540.0;224138260.0;108;4
15;4221.9604;41471496.0;41617132.0;48100;378;9575.708;205516900.0;204390910.0;108;4
16;4103.609;39337852.0;39471520.0;48100;378;8903.67;184773940.0;183804660.0;108;4
17;3980.5955;37276684.0;37401244.0;48100;378;8187.457;163811380.0;163000640.0;108;4
18;3853.8293;35329810.0;35447090.0;48100;378;7444.493;143239420.0;142585010.0;108;4
19;3732.431;33546724.0;33656492.0;48100;378;6712.524;123575910.0;123069430.0;108;4
20;3610.878;31863892.0;31968050.0;48100;378;6011.49;105216216.0;104843270.0;108;4
21;3483.2988;30181522.0;30277276.0;48100;378;5354.855;88542536.0;88284980.0;108;4
22;3358.6028;28632356.0;28719990.0;48100;378;4863.7725;73789570.0;73628410.0;108;4
23;3261.695;27527300.0;27608218.0;48100;378;4508.206;61222230.0;61139050.0;108;4
24;3157.9421;26355796.0;26430206.0;48100;378;4328.919;51038460.0;51013584.0;108;4
25;3090.82;25562960.0;25633470.0;48100;378;4380.251;43513920.0;43528464.0;108;4
26;3020.2012;24805118.0;24871516.0;48100;378;4532.948;38652660.0;38688416.0;108;4
27;2943.4778;24016360.0;24079128.0;48100;378;4728.9995;36284430.0;36328196.0;108;4
28;2953.3367;24129178.0;24192564.0;48100;378;4996.149;36014984.0;36055196.0;108;4
29;2978.1475;24428664.0;24493732.0;48100;378;5267.9717;37259652.0;37284460.0;108;4
30;2980.2593;24479920.0;24545030.0;48100;378;5492.792;39071040.0;39066056.0;108;4
31;2970.5613;24429538.0;24495212.0;48100;378;5664.6904;40623296.0;40579400.0;108;4
32;2958.332;24365842.0;24430576.0;48100;378;5751.002;41506720.0;41419900.0;108;4
33;2941.0212;24236368.0;24299778.0;48100;378;5739.4;41560784.0;41433348.0;108;4
34;2920.166;24071246.0;24134006.0;48100;378;5641.5654;40791028.0;40630150.0;108;4
35;2898.9563;23908092.0;23969370.0;48100;378;5485.001;39477772.0;39290156.0;108;4
36;2878.152;23739420.0;23800026.0;48100;378;5291.1016;37878196.0;37675188.0;108;4
37;2857.9963;23563888.0;23625674.0;48100;378;5087.4707;36243500.0;36034052.0;108;4
38;2844.262;23438710.0;23499518.0;48100;378;4904.126;34796020.0;34585660.0;108;4
39;2831.113;23333794.0;23393934.0;48100;378;4746.849;33598896.0;33395638.0;108;4
40;2820.779;23229836.0;23289260.0;48100;378;4618.339;32621052.0;32433316.0;108;4
41;2814.1978;23156990.0;23216066.0;48100;378;4524.6577;31890944.0;31721704.0;108;4
42;2809.1436;23097956.0;23156114.0;48100;378;4464.4604;31325268.0;31173836.0;108;4
43;2805.8193;23034908.0;23091614.0;48100;378;4422.3413;30858716.0;30725058.0;108;4
44;2798.6897;22919788.0;22976834.0;48100;378;4390.519;30494700.0;30377456.0;108;4
45;2800.8535;22930854.0;22987238.0;48100;378;4360.3374;30216322.0;30113546.0;108;4
46;2800.3374;22899928.0;22956138.0;48100;378;4322.9365;29982136.0;29894812.0;108;4
47;2799.2854;22855796.0;22911716.0;48100;378;4269.924;29714322.0;29643226.0;108;4
48;2797.6997;22818532.0;22874370.0;48100;378;4201.6343;29476996.0;29417776.0;108;4
49;2795.8738;22764684.0;22820054.0;48100;378;4116.139;29262522.0;29208934.0;108;4
