;mean_absolute_error;mean_squared_error;loss;num_examples;num_batches;val_mean_absolute_error;val_mean_squared_error;val_loss;val_num_examples;val_num_batches
0;6182.074;90769480.0;91092344.0;48100;378;14699.033;371148300.0;378097660.0;108;4
1;5899.2905;82786696.0;83061336.0;48100;378;14696.653;371070980.0;378019550.0;108;4
2;5730.658;78069750.0;78317580.0;48100;378;14686.229;370717760.0;377662300.0;108;4
3;5575.939;73858090.0;74082490.0;48100;378;14659.315;369781700.0;376714900.0;108;4
4;5443.6377;70264984.0;70470550.0;48100;378;14605.952;367891360.0;374801180.0;108;4
5;5311.0195;66809616.0;66996844.0;48100;378;14516.4375;364673660.0;371542400.0;108;4
6;5178.9077;63474250.0;63644630.0;48100;378;14381.936;359786270.0;366590900.0;108;4
7;5049.0366;60250796.0;60404416.0;48100;378;14195.684;352970800.0;359683700.0;108;4
8;4922.3267;57190524.0;57328640.0;48100;378;13952.562;344023360.0;350611200.0;108;4
9;4800.657;54354040.0;54477330.0;48100;378;13649.375;332833100.0;339257380.0;108;4
10;4676.0967;51554210.0;51663900.0;48100;378;13283.443;319347040.0;325565800.0;108;4
11;4559.869;48958240.0;49056004.0;48100;378;12853.118;303604060.0;309572580.0;108;4
12;4445.5664;46510508.0;46596016.0;48100;378;12357.246;285717980.0;291389570.0;108;4
13;4331.877;44136220.0;44207092.0;48100;378;11795.948;265809700.0;271135360.0;108;4
14;4216.8047;41831460.0;41890176.0;48100;378;11168.463;244164000.0;249097400.0;108;4
15;4104.6133;39668550.0;39720660.0;48100;378;10479.52;221219400.0;225716220.0;108;4
16;3999.8403;37696970.0;37740690.0;48100;378;9740.096;197575360.0;201602320.0;108;4
17;3894.471;35848020.0;35883116.0;48100;378;8955.844;173897710.0;177432880.0;108;4
18;3785.0222;34101476.0;34129220.0;48100;378;8137.2974;150868540.0;153904220.0;108;4
19;3669.0608;32360280.0;32383510.0;48100;378;7312.055;129022110.0;131564180.0;108;4
20;3554.4094;30751268.0;30760972.0;48100;378;6518.873;108784100.0;110852080.0;108;4
21;3434.3728;29169264.0;29164620.0;48100;378;5806.4697;90551530.0;92178240.0;108;4
22;3309.421;27639098.0;27618424.0;48100;378;5158.5293;74648400.0;75880990.0;108;4
23;3179.1355;26176100.0;26140240.0;48100;378;4618.0156;61362216.0;62258530.0;108;4
24;3065.5376;24956872.0;24910564.0;48100;378;4301.789;50910460.0;51539096.0;108;4
25;3038.1904;24663124.0;24616396.0;48100;378;4187.608;43440310.0;43881300.0;108;4
26;2977.7932;24077074.0;24018716.0;48100;378;4252.465;39079304.0;39418630.0;108;4
27;2886.4844;23073662.0;23007730.0;48100;378;4385.908;37778588.0;38101690.0;108;4
28;2844.0986;22694140.0;22628436.0;48100;378;4684.135;39258900.0;39648124.0;108;4
29;2877.4375;23040788.0;22969000.0;48100;378;5155.469;43171850.0;43694370.0;108;4
30;2899.1064;23312298.0;23245194.0;48100;378;5741.3047;48657384.0;49362870.0;108;4
31;2902.8499;23395942.0;23330638.0;48100;378;6259.3887;54470720.0;55383956.0;108;4
32;2898.4087;23401700.0;23335464.0;48100;378;6647.325;59495920.0;60618344.0;108;4
33;2885.389;23313166.0;23248576.0;48100;378;6871.161;62963810.0;64272124.0;108;4
34;2862.2903;23118938.0;23049864.0;48100;378;6942.7764;64663104.0;66129430.0;108;4
35;2832.1934;22856110.0;22782220.0;48100;378;6878.4434;64574844.0;66158660.0;108;4
36;2796.5764;22509070.0;22433100.0;48100;378;6702.671;63044490.0;64704416.0;108;4
37;2760.5137;22144398.0;22069246.0;48100;378;6443.5137;60581804.0;62283348.0;108;4
38;2731.323;21841488.0;21763868.0;48100;378;6142.6104;57716810.0;59437430.0;108;4
39;2706.5962;21581764.0;21503670.0;48100;378;5812.3584;54801980.0;56515210.0;108;4
40;2687.2314;21390536.0;21314446.0;48100;378;5475.293;52105370.0;53792410.0;108;4
41;2667.2922;21192300.0;21108180.0;48100;378;5167.1323;49810490.0;51462764.0;108;4
42;2645.571;20945890.0;20854950.0;48100;378;4896.6606;48014670.0;49631540.0;108;4
43;2623.157;20681158.0;20596820.0;48100;378;4668.134;46708530.0;48293300.0;108;4
44;2609.7686;20467656.0;20378564.0;48100;378;4504.0967;45975600.0;47544700.0;108;4
45;2604.5447;20407742.0;20317814.0;48100;378;4379.1484;45580104.0;47147424.0;108;4
46;2606.8542;20429090.0;20337644.0;48100;378;4288.8267;45477812.0;47059450.0;108;4
47;2616.3777;20494938.0;20403224.0;48100;378;4232.9287;45568800.0;47173348.0;108;4
48;2609.9019;20460338.0;20368396.0;48100;378;4194.621;45832450.0;47477904.0;108;4
49;2602.5486;20381868.0;20294790.0;48100;378;4163.751;46247084.0;47951104.0;108;4
