;mean_absolute_error;mean_squared_error;loss;num_examples;num_batches;val_mean_absolute_error;val_mean_squared_error;val_loss;val_num_examples;val_num_batches
0;6100.558;89165610.0;89457690.0;48150;378;14218.178;364784770.0;374108320.0;108;4
1;5793.8506;80478890.0;80729440.0;48150;378;14215.894;364710620.0;374033000.0;108;4
2;5649.9453;76388800.0;76619940.0;48150;378;14205.836;364367300.0;373683230.0;108;4
3;5491.065;72308310.0;72520070.0;48150;378;14180.388;363473600.0;372772200.0;108;4
4;5341.907;68561380.0;68755440.0;48150;378;14131.614;361723550.0;370987170.0;108;4
5;5205.9604;65172484.0;65350584.0;48150;378;14051.918;358808200.0;368011740.0;108;4
6;5070.705;61881860.0;62044252.0;48150;378;13934.56;354447600.0;363558720.0;108;4
7;4931.1934;58580550.0;58728020.0;48150;378;13773.615;348381100.0;357359680.0;108;4
8;4791.446;55377384.0;55510964.0;48150;378;13563.79;340373060.0;349168580.0;108;4
9;4662.838;52436804.0;52557744.0;48150;378;13298.982;330208220.0;338760500.0;108;4
10;4536.9243;49642550.0;49751800.0;48150;378;12973.473;317738530.0;325981400.0;108;4
11;4412.059;46972670.0;47071120.0;48150;378;12582.044;302870300.0;310731520.0;108;4
12;4284.9727;44343224.0;44431820.0;48150;378;12121.793;285662850.0;293069660.0;108;4
13;4161.821;41862500.0;41941892.0;48150;378;11594.449;266387900.0;273271200.0;108;4
14;4041.6072;39575204.0;39646720.0;48150;378;11006.299;245486200.0;251783780.0;108;4
15;3921.0383;37400320.0;37464956.0;48150;378;10365.746;223486580.0;229147140.0;108;4
16;3798.9358;35299850.0;35358748.0;48150;378;9684.129;200959700.0;205946130.0;108;4
17;3673.9526;33273886.0;33329548.0;48150;378;8982.488;178487170.0;182778910.0;108;4
18;3557.9868;31488438.0;31540230.0;48150;378;8269.296;156678270.0;160272660.0;108;4
19;3443.7827;29792890.0;29842544.0;48150;378;7545.857;135831840.0;138739400.0;108;4
20;3327.0693;28181138.0;28230388.0;48150;378;6837.1284;116289600.0;118536310.0;108;4
21;3212.8281;26720058.0;26767682.0;48150;378;6160.1187;98313230.0;99942616.0;108;4
22;3100.3518;25365560.0;25409838.0;48150;378;5561.025;82105360.0;83176960.0;108;4
23;2995.1807;24150308.0;24191250.0;48150;378;4986.0146;67931760.0;68521064.0;108;4
24;2882.9895;22947850.0;22983718.0;48150;378;4538.408;56144880.0;56342370.0;108;4
25;2806.2563;22145666.0;22178898.0;48150;378;4267.9443;46935776.0;46838584.0;108;4
26;2778.7788;21854044.0;21886386.0;48150;378;4148.535;40465344.0;40173092.0;108;4
27;2683.609;20980916.0;21009212.0;48150;378;4116.0522;36664080.0;36270700.0;108;4
28;2654.4358;20705354.0;20732626.0;48150;378;4250.6436;35234410.0;34823710.0;108;4
29;2631.6165;20469354.0;20495564.0;48150;378;4554.451;35836990.0;35481652.0;108;4
30;2638.9944;20523418.0;20551120.0;48150;378;4881.5435;37849860.0;37597856.0;108;4
31;2649.1697;20635488.0;20664020.0;48150;378;5176.4595;40492010.0;40362296.0;108;4
32;2649.1895;20667280.0;20696350.0;48150;378;5393.547;42931290.0;42914544.0;108;4
33;2632.094;20536762.0;20565562.0;48150;378;5531.3228;44593244.0;44661496.0;108;4
34;2607.796;20346866.0;20375474.0;48150;378;5573.97;45397000.0;45518932.0;108;4
35;2575.1743;20027872.0;20054796.0;48150;378;5535.5615;45373390.0;45517710.0;108;4
36;2545.779;19757276.0;19784382.0;48150;378;5434.302;44736480.0;44877456.0;108;4
37;2511.4626;19481756.0;19508844.0;48150;378;5285.589;43674800.0;43795580.0;108;4
38;2491.1592;19319532.0;19345682.0;48150;378;5109.5186;42509904.0;42603988.0;108;4
39;2478.277;19188050.0;19213884.0;48150;378;4918.99;41339404.0;41400190.0;108;4
40;2464.684;19080954.0;19106022.0;48150;378;4732.967;40308652.0;40335416.0;108;4
41;2459.3684;19069156.0;19095416.0;48150;378;4568.977;39526716.0;39532384.0;108;4
42;2446.4429;18960432.0;18987206.0;48150;378;4435.3623;39052384.0;39046700.0;108;4
43;2453.0552;19084382.0;19111288.0;48150;378;4336.518;38936150.0;38929132.0;108;4
44;2448.8328;19083632.0;19110290.0;48150;378;4260.612;39012650.0;39008292.0;108;4
45;2446.0698;19040058.0;19067420.0;48150;378;4201.5625;39244880.0;39251230.0;108;4
46;2445.2935;19048150.0;19075176.0;48150;378;4159.4126;39557920.0;39581364.0;108;4
47;2445.3965;19074230.0;19102034.0;48150;378;4130.3145;40023170.0;40069372.0;108;4
48;2456.8452;19157892.0;19186766.0;48150;378;4111.1475;40606548.0;40678936.0;108;4
49;2460.325;19169746.0;19198952.0;48150;378;4089.4883;41256076.0;41353132.0;108;4
