;mean_absolute_error;mean_squared_error;loss;num_examples;num_batches;val_mean_absolute_error;val_mean_squared_error;val_loss;val_num_examples;val_num_batches
0;6592.8164;97768420.0;98335704.0;48150;379;12011.609;271508930.0;281846050.0;108;4
1;6302.008;89157800.0;89661144.0;48150;379;12009.298;271446270.0;281782240.0;108;4
2;6144.1396;84553576.0;85023730.0;48150;379;11999.688;271173300.0;281503400.0;108;4
3;5988.179;80316290.0;80756536.0;48150;379;11976.385;270492860.0;280807070.0;108;4
4;5840.9844;76397070.0;76808870.0;48150;379;11932.545;269184000.0;279466020.0;108;4
5;5702.116;72768344.0;73153896.0;48150;379;11861.124;267013070.0;277239070.0;108;4
6;5564.034;69272184.0;69632430.0;48150;379;11754.723;263733700.0;273871650.0;108;4
7;5429.168;65947880.0;66284144.0;48150;379;11606.098;259109090.0;269117900.0;108;4
8;5298.6626;62750104.0;63063424.0;48150;379;11408.067;252917280.0;262746830.0;108;4
9;5171.4536;59730224.0;60021610.0;48150;379;11152.931;244940580.0;254531090.0;108;4
10;5043.678;56739476.0;57010784.0;48150;379;10832.457;235012500.0;244296210.0;108;4
11;4921.036;53944824.0;54196130.0;48150;379;10439.062;223032980.0;231935260.0;108;4
12;4804.215;51338936.0;51571710.0;48150;379;9965.677;209004460.0;217446830.0;108;4
13;4685.3286;48821860.0;49038390.0;48150;379;9411.89;193118300.0;201025520.0;108;4
14;4567.8765;46359132.0;46560972.0;48150;379;8782.899;175744930.0;183047230.0;108;4
15;4449.5767;43980276.0;44169424.0;48150;379;8090.994;157424200.0;164063020.0;108;4
16;4332.264;41767464.0;41944484.0;48150;379;7367.038;138772260.0;144703900.0;108;4
17;4213.6343;39691280.0;39856064.0;48150;379;6626.8135;120479176.0;125677864.0;108;4
18;4093.9795;37739500.0;37894972.0;48150;379;5904.995;103151740.0;107612536.0;108;4
19;3977.7534;35890460.0;36036390.0;48150;379;5262.381;87248120.0;90986430.0;108;4
20;3853.7217;34048884.0;34187470.0;48150;379;4685.2344;72984296.0;76031304.0;108;4
21;3718.3254;32189688.0;32318822.0;48150;379;4271.6245;60491920.0;62891730.0;108;4
22;3609.202;30768888.0;30888656.0;48150;379;3983.4766;49855280.0;51663228.0;108;4
23;3518.437;29658652.0;29771092.0;48150;379;3830.4148;41308280.0;42595300.0;108;4
24;3400.403;28169548.0;28272156.0;48150;379;3859.217;34964530.0;35811220.0;108;4
25;3331.44;27295398.0;27392102.0;48150;379;3979.5193;30996646.0;31496282.0;108;4
26;3269.8684;26604044.0;26697570.0;48150;379;4207.5107;29525190.0;29775166.0;108;4
27;3194.2366;25772016.0;25858276.0;48150;379;4465.4707;30352900.0;30444766.0;108;4
28;3225.1785;26134298.0;26222262.0;48150;379;4883.5146;33026120.0;33042660.0;108;4
29;3211.067;25963030.0;26049268.0;48150;379;5353.122;36589950.0;36593416.0;108;4
30;3200.3784;25867158.0;25951992.0;48150;379;5712.096;40238304.0;40269950.0;108;4
31;3191.3533;25822054.0;25905904.0;48150;379;5952.173;43074420.0;43160684.0;108;4
32;3177.6472;25718174.0;25801600.0;48150;379;6080.206;44746324.0;44888540.0;108;4
33;3157.4143;25540206.0;25621596.0;48150;379;6083.45;45111344.0;45306504.0;108;4
34;3133.4053;25308744.0;25388660.0;48150;379;5973.617;44186276.0;44419764.0;108;4
35;3108.793;25058684.0;25137108.0;48150;379;5786.574;42341870.0;42594224.0;108;4
36;3087.8687;24848294.0;24924678.0;48150;379;5548.623;39940656.0;40198064.0;108;4
37;3068.4524;24657584.0;24732672.0;48150;379;5307.06;37564612.0;37818668.0;108;4
38;3057.058;24532238.0;24606556.0;48150;379;5090.826;35448228.0;35696724.0;108;4
39;3046.2104;24404162.0;24477676.0;48150;379;4902.246;33563656.0;33800280.0;108;4
40;3034.6816;24251492.0;24323754.0;48150;379;4746.5005;31942668.0;32171704.0;108;4
41;3025.2979;24123698.0;24195128.0;48150;379;4625.1235;30602792.0;30828842.0;108;4
42;3018.0103;23986890.0;24058318.0;48150;379;4535.4487;29520112.0;29745028.0;108;4
43;3012.826;23883744.0;23954786.0;48150;379;4462.26;28634112.0;28859454.0;108;4
44;3008.0159;23774372.0;23845334.0;48150;379;4397.308;27872446.0;28105074.0;108;4
45;3003.204;23704612.0;23774294.0;48150;379;4337.4077;27234152.0;27478954.0;108;4
46;2999.7417;23633088.0;23702816.0;48150;379;4264.7715;26561218.0;26817208.0;108;4
47;2997.159;23562612.0;23632398.0;48150;379;4175.3315;25855228.0;26121084.0;108;4
48;2994.27;23526494.0;23595516.0;48150;379;4063.1052;25164930.0;25444366.0;108;4
49;2999.1848;23593252.0;23662758.0;48150;379;3919.9355;24386730.0;24678702.0;108;4
