;mean_absolute_error;mean_squared_error;loss;num_examples;num_batches;val_mean_absolute_error;val_mean_squared_error;val_loss;val_num_examples;val_num_batches
0;7127.545;112574910.0;112988240.0;48100;378;12540.037;264747420.0;266102860.0;108;4
1;6812.9863;104096170.0;104464480.0;48100;378;12538.644;264705400.0;266060690.0;108;4
2;6674.569;100047190.0;100393280.0;48100;378;12535.273;264605390.0;265960420.0;108;4
3;6560.048;96642960.0;96969650.0;48100;378;12527.84;264386140.0;265740590.0;108;4
4;6449.9727;93373850.0;93681760.0;48100;378;12513.998;263978050.0;265331490.0;108;4
5;6344.161;90235510.0;90525320.0;48100;378;12490.988;263299520.0;264651060.0;108;4
6;6241.8037;87203360.0;87475370.0;48100;378;12455.872;262263650.0;263612080.0;108;4
7;6139.9688;84264664.0;84519390.0;48100;378;12405.846;260787020.0;262130800.0;108;4
8;6037.257;81372210.0;81609464.0;48100;378;12338.673;258801440.0;260138510.0;108;4
9;5933.222;78542904.0;78763060.0;48100;378;12252.561;256251230.0;257579120.0;108;4
10;5827.203;75733960.0;75937250.0;48100;378;12146.348;253101220.0;254416980.0;108;4
11;5720.857;72996104.0;73182664.0;48100;378;12019.453;249335020.0;250635500.0;108;4
12;5614.634;70321550.0;70491784.0;48100;378;11871.924;244955710.0;246237520.0;108;4
13;5508.8066;67716110.0;67870360.0;48100;378;11704.404;239984160.0;241243680.0;108;4
14;5402.7725;65183764.0;65322144.0;48100;378;11518.049;234458140.0;235691860.0;108;4
15;5296.9956;62725452.0;62848196.0;48100;378;11314.216;228423490.0;229628050.0;108;4
16;5192.7393;60351108.0;60458744.0;48100;378;11094.3125;221923730.0;223095820.0;108;4
17;5090.414;58079044.0;58172456.0;48100;378;10859.621;215007300.0;216143540.0;108;4
18;4990.115;55912740.0;55993284.0;48100;378;10611.334;207719620.0;208816420.0;108;4
19;4893.1787;53859492.0;53927576.0;48100;378;10350.402;200102690.0;201156910.0;108;4
20;4799.94;51917700.0;51973900.0;48100;378;10077.588;192197820.0;193206400.0;108;4
21;4710.891;50086316.0;50130260.0;48100;378;9792.924;184036460.0;184996260.0;108;4
22;4626.1094;48373296.0;48405444.0;48100;378;9496.58;175641600.0;176549710.0;108;4
23;4545.146;46764748.0;46785020.0;48100;378;9187.311;167032030.0;167885710.0;108;4
24;4468.3677;45263164.0;45272412.0;48100;378;8865.338;158229280.0;159025870.0;108;4
25;4394.183;43853012.0;43853064.0;48100;378;8530.479;149251440.0;149988510.0;108;4
26;4324.224;42537708.0;42528892.0;48100;378;8180.2905;140147940.0;140824140.0;108;4
27;4258.164;41303204.0;41285052.0;48100;378;7819.878;130982800.0;131597040.0;108;4
28;4195.191;40136090.0;40111132.0;48100;378;7446.6816;121828584.0;122380350.0;108;4
29;4134.7676;39045030.0;39013492.0;48100;378;7065.2085;112768950.0;113258800.0;108;4
30;4075.5828;38012190.0;37974800.0;48100;378;6673.955;103882920.0;104311864.0;108;4
31;4019.323;37051856.0;37009160.0;48100;378;6278.6997;95275550.0;95645440.0;108;4
32;3964.1494;36138970.0;36092804.0;48100;378;5878.1523;87041576.0;87355080.0;108;4
33;3908.739;35252348.0;35200780.0;48100;378;5484.8765;79274720.0;79535430.0;108;4
34;3852.5906;34410980.0;34353376.0;48100;378;5106.5566;72051540.0;72263976.0;108;4
35;3796.2063;33586816.0;33523052.0;48100;378;4758.259;65440260.0;65608596.0;108;4
36;3738.0725;32765052.0;32699260.0;48100;378;4456.3545;59467744.0;59596252.0;108;4
37;3678.7583;31963884.0;31895850.0;48100;378;4192.5703;54139236.0;54232310.0;108;4
38;3619.4011;31170936.0;31101826.0;48100;378;3970.956;49416576.0;49479330.0;108;4
39;3562.3245;30444300.0;30372560.0;48100;378;3774.857;45277040.0;45312684.0;108;4
40;3505.1604;29747460.0;29673810.0;48100;378;3591.1104;41663070.0;41674364.0;108;4
41;3444.0337;29041012.0;28967454.0;48100;378;3424.8696;38545796.0;38535140.0;108;4
42;3382.4624;28351448.0;28278692.0;48100;378;3297.4995;35865284.0;35833940.0;108;4
43;3321.6343;27708796.0;27634566.0;48100;378;3213.9043;33581984.0;33532034.0;108;4
44;3256.1047;27023174.0;26952684.0;48100;378;3160.3547;31653796.0;31587574.0;108;4
45;3196.7874;26394496.0;26326816.0;48100;378;3161.1365;30045866.0;29965568.0;108;4
46;3140.0198;25832194.0;25760942.0;48100;378;3177.837;28694696.0;28602098.0;108;4
47;3092.8179;25338902.0;25268804.0;48100;378;3207.3135;27577172.0;27473894.0;108;4
48;3054.7559;24933102.0;24865470.0;48100;378;3262.5513;26675522.0;26563310.0;108;4
49;3020.4404;24592512.0;24520170.0;48100;378;3332.0435;25958462.0;25838526.0;108;4
