;mean_absolute_error;mean_squared_error;loss;num_examples;num_batches;val_mean_absolute_error;val_mean_squared_error;val_loss;val_num_examples;val_num_batches
0;6764.3545;102027784.0;102311360.0;48150;378;12162.524;279954180.0;283081280.0;108;4
1;6545.2886;95678136.0;95932360.0;48150;378;12160.467;279895140.0;283021920.0;108;4
2;6394.9214;91206830.0;91440210.0;48150;378;12154.051;279715000.0;282840670.0;108;4
3;6273.03;87555370.0;87771690.0;48150;378;12139.301;279295840.0;282418750.0;108;4
4;6153.9087;84108140.0;84308510.0;48150;378;12112.014;278507900.0;281625120.0;108;4
5;6033.2227;80752750.0;80937620.0;48150;378;12068.2;277222340.0;280329660.0;108;4
6;5911.89;77531360.0;77701500.0;48150;378;12004.446;275321950.0;278413860.0;108;4
7;5789.3096;74391070.0;74546824.0;48150;378;11918.015;272708380.0;275777920.0;108;4
8;5666.0107;71349970.0;71491650.0;48150;378;11807.076;269304700.0;272343840.0;108;4
9;5537.5747;68307000.0;68435030.0;48150;378;11671.027;265067700.0;268067420.0;108;4
10;5414.6245;65452120.0;65567096.0;48150;378;11510.259;259989760.0;262940980.0;108;4
11;5291.6025;62658148.0;62760068.0;48150;378;11325.935;254084160.0;256976930.0;108;4
12;5172.5825;60017844.0;60107984.0;48150;378;11118.865;247369220.0;250193420.0;108;4
13;5056.7363;57486170.0;57565492.0;48150;378;10889.863;239866140.0;242612130.0;108;4
14;4945.3223;55067772.0;55137160.0;48150;378;10638.853;231584580.0;234241970.0;108;4
15;4837.678;52787340.0;52847496.0;48150;378;10364.467;222520030.0;225077660.0;108;4
16;4735.133;50644470.0;50696530.0;48150;378;10063.714;212644780.0;215090980.0;108;4
17;4636.9375;48636270.0;48680684.0;48150;378;9732.898;201939580.0;204261860.0;108;4
18;4545.1304;46748692.0;46786316.0;48150;378;9365.537;190357060.0;192542240.0;108;4
19;4455.8184;44963770.0;44995696.0;48150;378;8956.066;177905000.0;179939000.0;108;4
20;4368.5093;43265260.0;43291836.0;48150;378;8504.676;164727340.0;166599260.0;108;4
21;4280.7515;41640370.0;41662180.0;48150;378;8020.2046;151059940.0;152761900.0;108;4
22;4190.9795;40042140.0;40059960.0;48150;378;7511.6074;137203920.0;138733140.0;108;4
23;4099.5674;38483492.0;38498876.0;48150;378;6982.4756;123469860.0;124828930.0;108;4
24;4004.0754;36980080.0;36993980.0;48150;378;6454.1606;110229470.0;111425480.0;108;4
25;3912.169;35586540.0;35599284.0;48150;378;5944.377;97704696.0;98746664.0;108;4
26;3819.459;34272180.0;34283612.0;48150;378;5475.409;86069560.0;86968160.0;108;4
27;3727.9849;33025820.0;33036690.0;48150;378;5044.4624;75459330.0;76226800.0;108;4
28;3636.6191;31838404.0;31849442.0;48150;378;4645.1123;65920430.0;66569652.0;108;4
29;3540.9639;30708508.0;30717800.0;48150;378;4321.159;57472630.0;58015090.0;108;4
30;3448.9373;29604912.0;29613306.0;48150;378;4054.3743;50080676.0;50527460.0;108;4
31;3371.8145;28670356.0;28679294.0;48150;378;3836.98;43729976.0;44093210.0;108;4
32;3297.1257;27833290.0;27839388.0;48150;378;3654.6123;38345276.0;38634410.0;108;4
33;3215.375;26942164.0;26943628.0;48150;378;3546.0713;33927084.0;34152670.0;108;4
34;3150.7922;26239758.0;26238306.0;48150;378;3500.879;30394352.0;30567992.0;108;4
35;3105.7917;25675148.0;25672322.0;48150;378;3508.2664;27737508.0;27871488.0;108;4
36;3048.6233;25006704.0;25002298.0;48150;378;3560.75;25931204.0;26037596.0;108;4
37;3026.109;24786402.0;24780816.0;48150;378;3632.1165;24882652.0;24973782.0;108;4
38;3009.694;24630584.0;24624604.0;48150;378;3704.2449;24461780.0;24548390.0;108;4
39;2999.6458;24506888.0;24499292.0;48150;378;3808.7744;24587646.0;24678864.0;108;4
40;2981.4504;24295460.0;24286798.0;48150;378;3943.4731;25049656.0;25149202.0;108;4
41;2962.2612;24073276.0;24063866.0;48150;378;4069.502;25635188.0;25743422.0;108;4
42;2946.448;23885818.0;23874900.0;48150;378;4182.28;26192174.0;26312072.0;108;4
43;2929.8333;23689018.0;23677990.0;48150;378;4247.3774;26534408.0;26663192.0;108;4
44;2918.832;23556884.0;23545806.0;48150;378;4272.055;26555632.0;26683922.0;108;4
45;2906.7024;23420976.0;23409528.0;48150;378;4243.725;26215764.0;26338000.0;108;4
46;2889.4143;23242078.0;23230282.0;48150;378;4166.919;25601128.0;25715930.0;108;4
47;2876.746;23113622.0;23101298.0;48150;378;4049.5366;24796084.0;24901346.0;108;4
48;2864.6147;22979090.0;22966292.0;48150;378;3908.1528;23952656.0;24047872.0;108;4
49;2855.616;22873074.0;22859766.0;48150;378;3760.0308;23204856.0;23290942.0;108;4
