;mean_absolute_error;mean_squared_error;loss;num_examples;num_batches;val_mean_absolute_error;val_mean_squared_error;val_loss;val_num_examples;val_num_batches
0;6587.571;97750050.0;98268850.0;48150;379;12662.251;316605150.0;319299520.0;108;4
1;6334.7573;90675224.0;91137700.0;48150;379;12660.206;316543140.0;319237280.0;108;4
2;6192.582;86477180.0;86907970.0;48150;379;12653.866;316354300.0;319047600.0;108;4
3;6065.2954;82867784.0;83272140.0;48150;379;12639.319;315914140.0;318605200.0;108;4
4;5943.746;79455100.0;79834900.0;48150;379;12612.281;315081000.0;317767460.0;108;4
5;5818.2036;76125120.0;76481540.0;48150;379;12568.648;313711360.0;316389760.0;108;4
6;5696.707;73017820.0;73351700.0;48150;379;12504.662;311666180.0;314331900.0;108;4
7;5571.9077;69924330.0;70236850.0;48150;379;12417.452;308831740.0;311478880.0;108;4
8;5446.7617;66935836.0;67228510.0;48150;379;12304.952;305112260.0;307733020.0;108;4
9;5325.0796;64087816.0;64361664.0;48150;379;12166.312;300455870.0;303041470.0;108;4
10;5204.6484;61352656.0;61608228.0;48150;379;12001.607;294839140.0;297380300.0;108;4
11;5079.416;58625416.0;58863810.0;48150;379;11811.167;288252860.0;290739360.0;108;4
12;4963.2236;56132644.0;56354350.0;48150;379;11594.463;280682050.0;283102180.0;108;4
13;4847.5903;53709852.0;53915400.0;48150;379;11350.771;272119940.0;274460320.0;108;4
14;4735.3687;51394188.0;51583876.0;48150;379;11078.328;262544050.0;264789680.0;108;4
15;4622.729;49104576.0;49278710.0;48150;379;10773.451;251913810.0;254048940.0;108;4
16;4522.103;47034856.0;47194336.0;48150;379;10430.8955;240183170.0;242192180.0;108;4
17;4426.155;45080228.0;45224916.0;48150;379;10044.891;227317660.0;229185360.0;108;4
18;4333.699;43229804.0;43361230.0;48150;379;9610.648;213355540.0;215068670.0;108;4
19;4243.1143;41453224.0;41575724.0;48150;379;9128.39;198474060.0;200020670.0;108;4
20;4155.2866;39762690.0;39874540.0;48150;379;8605.76;182990700.0;184362530.0;108;4
21;4067.9397;38179730.0;38287720.0;48150;379;8048.065;167276770.0;168469330.0;108;4
22;3980.6157;36685876.0;36783930.0;48150;379;7477.246;151682690.0;152695100.0;108;4
23;3895.1128;35307068.0;35396390.0;48150;379;6913.579;136540700.0;137375090.0;108;4
24;3810.3345;34030030.0;34116156.0;48150;379;6397.2637;122144936.0;122806530.0;108;4
25;3722.3462;32797434.0;32883436.0;48150;379;5905.9478;108682296.0;109182170.0;108;4
26;3637.1116;31665134.0;31745344.0;48150;379;5466.371;96343950.0;96693780.0;108;4
27;3551.9104;30587904.0;30665684.0;48150;379;5086.8936;85174100.0;85387070.0;108;4
28;3469.0422;29579582.0;29648630.0;48150;379;4740.654;75237416.0;75330320.0;108;4
29;3382.6506;28561078.0;28629434.0;48150;379;4437.3135;66525530.0;66516540.0;108;4
30;3295.0867;27603160.0;27671594.0;48150;379;4163.647;58956136.0;58863380.0;108;4
31;3213.9956;26705476.0;26769076.0;48150;379;3972.3752;52486920.0;52326932.0;108;4
32;3144.0327;25943340.0;25997518.0;48150;379;3827.5386;46950920.0;46742636.0;108;4
33;3101.4463;25502852.0;25558466.0;48150;379;3756.2363;42360790.0;42123140.0;108;4
34;3061.4932;25111570.0;25167186.0;48150;379;3766.83;38735550.0;38484588.0;108;4
35;3045.5725;24919180.0;24971356.0;48150;379;3844.2637;36049636.0;35799220.0;108;4
36;3026.8523;24734020.0;24785010.0;48150;379;3955.3882;34266790.0;34028612.0;108;4
37;2968.597;24098856.0;24147902.0;48150;379;4107.2256;33333616.0;33115666.0;108;4
38;2952.4932;23950538.0;24008898.0;48150;379;4286.2;33072520.0;32881660.0;108;4
39;2944.3542;23847272.0;23902846.0;48150;379;4477.6924;33176462.0;33012944.0;108;4
40;2936.5093;23769996.0;23827686.0;48150;379;4625.704;33366236.0;33226300.0;108;4
41;2929.9885;23697198.0;23754324.0;48150;379;4719.4834;33377876.0;33255808.0;108;4
42;2918.769;23605972.0;23662958.0;48150;379;4741.6406;33032708.0;32920926.0;108;4
43;2910.0;23526706.0;23580082.0;48150;379;4694.1084;32298596.0;32185680.0;108;4
44;2893.9194;23351948.0;23406394.0;48150;379;4596.424;31316836.0;31195574.0;108;4
45;2879.3193;23211160.0;23260812.0;48150;379;4462.383;30213072.0;30080110.0;108;4
46;2865.428;23059142.0;23108446.0;48150;379;4311.062;29130804.0;28984446.0;108;4
47;2854.3064;22930284.0;22981612.0;48150;379;4155.033;28147268.0;27987342.0;108;4
48;2847.2295;22837702.0;22891846.0;48150;379;4007.0156;27316412.0;27145266.0;108;4
49;2842.2346;22758008.0;22810712.0;48150;379;3884.7913;26675100.0;26497130.0;108;4
