;mean_absolute_error;mean_squared_error;loss;num_examples;num_batches;val_mean_absolute_error;val_mean_squared_error;val_loss;val_num_examples;val_num_batches
0;6734.552;104358820.0;104701790.0;48150;378;12279.04;261197630.0;264669040.0;108;4
1;6469.6006;96640936.0;96947720.0;48150;378;12276.97;261139280.0;264610480.0;108;4
2;6323.45;92128310.0;92414010.0;48150;378;12270.347;260955140.0;264425710.0;108;4
3;6190.134;88154680.0;88421480.0;48150;378;12255.01;260524800.0;263993760.0;108;4
4;6062.894;84451630.0;84701050.0;48150;378;12226.677;259720450.0;263186200.0;108;4
5;5940.5957;81017920.0;81251140.0;48150;378;12181.469;258422480.0;261882580.0;108;4
6;5816.5117;77636616.0;77854000.0;48150;378;12116.359;256531580.0;259983020.0;108;4
7;5690.302;74309000.0;74510780.0;48150;378;12029.033;253967800.0;257407000.0;108;4
8;5558.7515;71010270.0;71196800.0;48150;378;11918.124;250677400.0;254100060.0;108;4
9;5426.603;67809810.0;67982100.0;48150;378;11782.975;246627330.0;250028260.0;108;4
10;5297.606;64739790.0;64898080.0;48150;378;11623.512;241812450.0;245185810.0;108;4
11;5171.6045;61799516.0;61944210.0;48150;378;11439.675;236230140.0;239569280.0;108;4
12;5045.7817;58951028.0;59082984.0;48150;378;11230.93;229873220.0;233170190.0;108;4
13;4921.6694;56197550.0;56317428.0;48150;378;10996.587;222738510.0;225983070.0;108;4
14;4795.4414;53464384.0;53572236.0;48150;378;10735.023;214821490.0;218001860.0;108;4
15;4681.536;50997124.0;51094348.0;48150;378;10443.566;206106110.0;209208820.0;108;4
16;4572.609;48667636.0;48754820.0;48150;378;10118.662;196580830.0;199591800.0;108;4
17;4470.4097;46481104.0;46559052.0;48150;378;9757.953;186261730.0;189165900.0;108;4
18;4372.575;44415156.0;44484868.0;48150;378;9360.031;175216740.0;177998770.0;108;4
19;4277.98;42442060.0;42504580.0;48150;378;8924.867;163624900.0;166270980.0;108;4
20;4186.1714;40562964.0;40618316.0;48150;378;8456.565;151672510.0;154171170.0;108;4
21;4092.596;38762250.0;38810840.0;48150;378;7962.7207;139609890.0;141952420.0;108;4
22;4002.013;37097300.0;37140524.0;48150;378;7453.0586;127724740.0;129904740.0;108;4
23;3912.4014;35534650.0;35573496.0;48150;378;6934.317;116237170.0;118250430.0;108;4
24;3821.8135;34061170.0;34097390.0;48150;378;6420.3125;105326210.0;107169280.0;108;4
25;3730.5151;32668910.0;32702904.0;48150;378;5934.129;95168860.0;96842890.0;108;4
26;3640.0679;31341494.0;31373434.0;48150;378;5516.143;85886380.0;87395256.0;108;4
27;3551.1948;30120778.0;30151288.0;48150;378;5139.566;77527380.0;78876320.0;108;4
28;3462.488;28954168.0;28984280.0;48150;378;4796.15;70106056.0;71302150.0;108;4
29;3368.099;27773468.0;27803870.0;48150;378;4530.127;63644748.0;64698340.0;108;4
30;3274.4546;26678602.0;26710302.0;48150;378;4331.5625;58131324.0;59056784.0;108;4
31;3196.7217;25792254.0;25824250.0;48150;378;4168.052;53479868.0;54288076.0;108;4
32;3130.3071;25054956.0;25085544.0;48150;378;4063.351;49542852.0;50242200.0;108;4
33;3065.7783;24350902.0;24380440.0;48150;378;4032.8257;46266344.0;46863096.0;108;4
34;3012.9375;23743860.0;23772400.0;48150;378;4062.774;43568270.0;44070828.0;108;4
35;2982.5652;23388220.0;23415342.0;48150;378;4141.201;41507788.0;41926804.0;108;4
36;2919.01;22771766.0;22796184.0;48150;378;4258.621;40060390.0;40409476.0;108;4
37;2866.847;22159576.0;22182080.0;48150;378;4407.981;39183200.0;39474524.0;108;4
38;2841.8328;21906814.0;21927762.0;48150;378;4584.6597;38839360.0;39084412.0;108;4
39;2819.7063;21687822.0;21708370.0;48150;378;4807.868;38972056.0;39185492.0;108;4
40;2819.3103;21670878.0;21690464.0;48150;378;5025.96;39510464.0;39703588.0;108;4
41;2816.4663;21633758.0;21653386.0;48150;378;5188.72;40056816.0;40239964.0;108;4
42;2814.2502;21577796.0;21597998.0;48150;378;5289.4834;40333336.0;40515696.0;108;4
43;2803.584;21475704.0;21494594.0;48150;378;5314.702;40236224.0;40422436.0;108;4
44;2786.3247;21308720.0;21326940.0;48150;378;5266.2363;39741140.0;39934624.0;108;4
45;2766.4043;21146824.0;21164248.0;48150;378;5163.702;39014200.0;39212016.0;108;4
46;2750.944;20982442.0;20999240.0;48150;378;5011.536;38095188.0;38299064.0;108;4
47;2732.3083;20817890.0;20834072.0;48150;378;4831.7837;37169224.0;37376400.0;108;4
48;2720.001;20700192.0;20715952.0;48150;378;4641.796;36373650.0;36582870.0;108;4
49;2707.7717;20607318.0;20623554.0;48150;378;4454.7134;35684480.0;35893840.0;108;4
