;mean_absolute_error;mean_squared_error;loss;num_examples;num_batches;val_mean_absolute_error;val_mean_squared_error;val_loss;val_num_examples;val_num_batches
0;6726.962;103212950.0;103818370.0;48150;379;12584.208;281883100.0;281149730.0;108;4
1;6480.602;96007464.0;96556820.0;48150;379;12582.113;281820930.0;281087740.0;108;4
2;6322.9683;91222890.0;91735530.0;48150;379;12575.594;281632000.0;280899200.0;108;4
3;6188.8174;87226080.0;87709400.0;48150;379;12560.541;281192540.0;280460580.0;108;4
4;6063.1978;83535930.0;83992600.0;48150;379;12531.977;280349760.0;279619360.0;108;4
5;5939.7637;80031670.0;80463520.0;48150;379;12484.709;278938560.0;278210700.0;108;4
6;5821.3696;76729910.0;77138424.0;48150;379;12414.176;276809800.0;276085400.0;108;4
7;5698.409;73477864.0;73863680.0;48150;379;12316.568;273833540.0;273113760.0;108;4
8;5572.7534;70312820.0;70677160.0;48150;379;12188.508;269892300.0;269177730.0;108;4
9;5446.777;67294010.0;67637760.0;48150;379;12027.809;264914690.0;264205840.0;108;4
10;5314.657;64259972.0;64583172.0;48150;379;11833.775;258877540.0;258174990.0;108;4
11;5186.7354;61379910.0;61684160.0;48150;379;11606.786;251795920.0;251099760.0;108;4
12;5059.5894;58579100.0;58864010.0;48150;379;11348.682;243738260.0;243047420.0;108;4
13;4936.3013;55897636.0;56165412.0;48150;379;11061.457;234786600.0;234099700.0;108;4
14;4820.006;53435060.0;53686396.0;48150;379;10746.903;225033800.0;224349180.0;108;4
15;4708.945;51114708.0;51350970.0;48150;379;10406.16;214555070.0;213871520.0;108;4
16;4599.985;48918524.0;49140076.0;48150;379;10039.595;203426640.0;202742960.0;108;4
17;4496.908;46865704.0;47073096.0;48150;379;9645.5;191705400.0;191020850.0;108;4
18;4398.667;44947570.0;45143004.0;48150;379;9221.193;179441300.0;178755820.0;108;4
19;4304.9746;43180296.0;43365560.0;48150;379;8770.841;166734480.0;166048800.0;108;4
20;4216.038;41526652.0;41704704.0;48150;379;8295.703;153723780.0;153039710.0;108;4
21;4128.7246;39970250.0;40141548.0;48150;379;7797.2773;140590860.0;139910880.0;108;4
22;4045.363;38505972.0;38669804.0;48150;379;7270.264;127538750.0;126866370.0;108;4
23;3962.802;37122400.0;37279516.0;48150;379;6740.0527;114811896.0;114151030.0;108;4
24;3878.3892;35773640.0;35924904.0;48150;379;6207.495;102646860.0;102001816.0;108;4
25;3789.2585;34430940.0;34577884.0;48150;379;5670.9043;91310880.0;90686710.0;108;4
26;3698.302;33162156.0;33306362.0;48150;379;5170.6157;81054770.0;80455350.0;108;4
27;3613.0276;32005576.0;32145688.0;48150;379;4732.966;71945840.0;71375200.0;108;4
28;3529.248;30933786.0;31069894.0;48150;379;4348.4126;63976268.0;63439236.0;108;4
29;3445.5195;29908920.0;30042878.0;48150;379;3996.121;57141700.0;56641560.0;108;4
30;3353.1655;28798608.0;28931722.0;48150;379;3748.0938;51397076.0;50933740.0;108;4
31;3268.0698;27834038.0;27964520.0;48150;379;3600.405;46581364.0;46153990.0;108;4
32;3191.3198;26973176.0;27099816.0;48150;379;3596.1284;42640296.0;42249684.0;108;4
33;3129.9292;26242770.0;26364560.0;48150;379;3650.5112;39509440.0;39155996.0;108;4
34;3080.6523;25675192.0;25794012.0;48150;379;3731.1838;37138492.0;36819300.0;108;4
35;3042.3794;25253872.0;25370606.0;48150;379;3871.0986;35470290.0;35184016.0;108;4
36;3015.2065;24923010.0;25037016.0;48150;379;4021.9133;34406052.0;34150036.0;108;4
37;3002.9011;24742410.0;24855256.0;48150;379;4200.4424;33890384.0;33667204.0;108;4
38;2956.0696;24161050.0;24269626.0;48150;379;4403.07;33772284.0;33582496.0;108;4
39;2930.1958;23870256.0;23975982.0;48150;379;4592.829;34013556.0;33854120.0;108;4
40;2913.0225;23619608.0;23723528.0;48150;379;4772.956;34577772.0;34445504.0;108;4
41;2901.4382;23466552.0;23569926.0;48150;379;4915.07;35139020.0;35023996.0;108;4
42;2901.8452;23464520.0;23569408.0;48150;379;5015.083;35515932.0;35409524.0;108;4
43;2902.5632;23462942.0;23567322.0;48150;379;5081.521;35685484.0;35581316.0;108;4
44;2893.6035;23336242.0;23440344.0;48150;379;5098.336;35499972.0;35388336.0;108;4
45;2878.9136;23160238.0;23264074.0;48150;379;5060.9883;34863332.0;34733544.0;108;4
46;2866.6016;23034448.0;23138664.0;48150;379;4967.051;33817504.0;33660290.0;108;4
47;2857.0732;22942756.0;23045334.0;48150;379;4826.744;32527692.0;32336742.0;108;4
48;2841.889;22777650.0;22879804.0;48150;379;4657.587;31195440.0;30969140.0;108;4
49;2826.5786;22595340.0;22696678.0;48150;379;4465.8906;29919444.0;29654230.0;108;4
