;mean_absolute_error;mean_squared_error;loss;num_examples;num_batches;val_mean_absolute_error;val_mean_squared_error;val_loss;val_num_examples;val_num_batches
0;6615.6294;98637980.0;98966740.0;48150;378;13948.477;383968060.0;390975600.0;108;4
1;6408.98;92640936.0;92939810.0;48150;378;13946.386;383896500.0;390903260.0;108;4
2;6269.487;88456344.0;88734776.0;48150;378;13939.914;383678700.0;390683000.0;108;4
3;6146.0317;84831360.0;85092470.0;48150;378;13924.691;383161340.0;390159550.0;108;4
4;6030.4956;81470240.0;81715450.0;48150;378;13895.626;382161280.0;389147420.0;108;4
5;5912.9155;78233660.0;78464100.0;48150;378;13847.695;380490750.0;387455940.0;108;4
6;5797.2036;75105600.0;75321730.0;48150;378;13776.769;377988670.0;384921300.0;108;4
7;5679.5337;72066340.0;72268780.0;48150;378;13679.68;374518100.0;381403900.0;108;4
8;5562.412;69131320.0;69320610.0;48150;378;13554.397;369972100.0;376794000.0;108;4
9;5443.275;66286716.0;66463460.0;48150;378;13400.258;364289120.0;371027100.0;108;4
10;5323.968;63525556.0;63690176.0;48150;378;13217.782;357458270.0;364090620.0;108;4
11;5204.9067;60856810.0;61009700.0;48150;378;13008.243;349488500.0;355991580.0;108;4
12;5087.5435;58279076.0;58420524.0;48150;378;12773.145;340405820.0;346754880.0;108;4
13;4972.2793;55812110.0;55942640.0;48150;378;12513.576;330238850.0;336407700.0;108;4
14;4861.533;53484896.0;53605264.0;48150;378;12230.675;319037220.0;324999460.0;108;4
15;4755.467;51312700.0;51423396.0;48150;378;11924.965;306832200.0;312560300.0;108;4
16;4656.6133;49280230.0;49381948.0;48150;378;11597.39;293643360.0;299109820.0;108;4
17;4561.8955;47384420.0;47477850.0;48150;378;11242.831;279452160.0;284629340.0;108;4
18;4472.125;45612840.0;45698724.0;48150;378;10856.503;264247840.0;269107600.0;108;4
19;4385.785;43941196.0;44020384.0;48150;378;10436.406;248096670.0;252614980.0;108;4
20;4303.1343;42350544.0;42424304.0;48150;378;9983.027;231172340.0;235328900.0;108;4
21;4223.704;40835144.0;40904290.0;48150;378;9499.065;213728270.0;217507630.0;108;4
22;4146.373;39438624.0;39503640.0;48150;378;8992.625;196111360.0;199505300.0;108;4
23;4072.8264;38162364.0;38223504.0;48150;378;8467.606;178608530.0;181615330.0;108;4
24;4000.7466;36934360.0;36992452.0;48150;378;7934.2256;161483820.0;164108580.0;108;4
25;3927.8967;35782388.0;35838260.0;48150;378;7404.428;145062500.0;147315490.0;108;4
26;3853.254;34675380.0;34730708.0;48150;378;6890.752;129541064.0;131436584.0;108;4
27;3771.4663;33545032.0;33598772.0;48150;378;6389.878;115109710.0;116667400.0;108;4
28;3682.6924;32360778.0;32413378.0;48150;378;5910.707;101834750.0;103077190.0;108;4
29;3590.0073;31170912.0;31223398.0;48150;378;5515.2305;89853860.0;90804830.0;108;4
30;3499.7295;30081890.0;30133686.0;48150;378;5164.6914;79155550.0;79840456.0;108;4
31;3412.9143;29017394.0;29067642.0;48150;378;4866.3545;69640984.0;70087820.0;108;4
32;3334.1938;28126440.0;28173516.0;48150;378;4624.545;61246148.0;61483044.0;108;4
33;3249.199;27173222.0;27218088.0;48150;378;4466.711;53965550.0;54021230.0;108;4
34;3163.2544;26205588.0;26247468.0;48150;378;4346.9844;47794130.0;47698228.0;108;4
35;3100.2478;25451160.0;25489478.0;48150;378;4255.0957;42686170.0;42471240.0;108;4
36;3065.8528;25073456.0;25110330.0;48150;378;4179.0596;38581376.0;38277404.0;108;4
37;3032.2239;24738654.0;24773996.0;48150;378;4126.7173;35442024.0;35077732.0;108;4
38;2956.9966;23867248.0;23900242.0;48150;378;4104.338;33221528.0;32823644.0;108;4
39;2944.2117;23733438.0;23767810.0;48150;378;4092.9346;31877324.0;31468882.0;108;4
40;2909.8506;23376520.0;23408482.0;48150;378;4125.9795;31265284.0;30864944.0;108;4
41;2884.4167;23124890.0;23154654.0;48150;378;4232.833;31283744.0;30907880.0;108;4
42;2880.584;23057598.0;23087102.0;48150;378;4406.9004;31684686.0;31343626.0;108;4
43;2873.7651;23002014.0;23030908.0;48150;378;4550.815;32264962.0;31961612.0;108;4
44;2859.5874;22863764.0;22892146.0;48150;378;4644.5723;32775388.0;32508510.0;108;4
45;2842.553;22677238.0;22705406.0;48150;378;4684.4307;33075116.0;32839960.0;108;4
46;2826.8044;22530788.0;22557784.0;48150;378;4682.634;33134340.0;32922570.0;108;4
47;2810.867;22371852.0;22398184.0;48150;378;4636.2314;32984030.0;32788618.0;108;4
48;2797.5806;22243698.0;22269180.0;48150;378;4556.017;32614488.0;32426666.0;108;4
49;2790.05;22149012.0;22174554.0;48150;378;4451.3457;32160826.0;31973756.0;108;4
