;mean_absolute_error;mean_squared_error;loss;num_examples;num_batches;val_mean_absolute_error;val_mean_squared_error;val_loss;val_num_examples;val_num_batches
0;6674.373;100845560.0;101355400.0;48100;378;13951.449;350432030.0;357303550.0;108;4
1;6421.6694;93559270.0;94022980.0;48100;378;13949.293;350360830.0;357231800.0;108;4
2;6275.595;89153040.0;89590504.0;48100;378;13942.668;350146560.0;357015680.0;108;4
3;6145.662;85303624.0;85718430.0;48100;378;13927.118;349640670.0;356505020.0;108;4
4;6019.7295;81674740.0;82068120.0;48100;378;13897.68;348671330.0;355526100.0;108;4
5;5898.203;78293200.0;78667256.0;48100;378;13849.5205;347064030.0;353902180.0;108;4
6;5771.5264;74920730.0;75275656.0;48100;378;13778.538;344666000.0;351478050.0;108;4
7;5644.899;71672700.0;72009280.0;48100;378;13681.135;341334880.0;348109100.0;108;4
8;5519.904;68540760.0;68860020.0;48100;378;13554.35;336951140.0;343673180.0;108;4
9;5395.562;65530060.0;65832560.0;48100;378;13396.356;331434000.0;338087070.0;108;4
10;5271.576;62637908.0;62924224.0;48100;378;13206.49;324743940.0;331309500.0;108;4
11;5148.9424;59854770.0;60125660.0;48100;378;12985.281;316890020.0;323347650.0;108;4
12;5029.2686;57180944.0;57436904.0;48100;378;12733.633;307902100.0;314229500.0;108;4
13;4906.711;54516036.0;54757180.0;48100;378;12452.615;297827740.0;304001630.0;108;4
14;4793.462;52074140.0;52301800.0;48100;378;12142.524;286703600.0;292699420.0;108;4
15;4683.76;49762900.0;49978076.0;48100;378;11802.664;274559070.0;280351000.0;108;4
16;4578.84;47578784.0;47781620.0;48100;378;11430.997;261421120.0;266983340.0;108;4
17;4476.925;45493200.0;45684756.0;48100;378;11023.479;247295580.0;252602560.0;108;4
18;4380.785;43543120.0;43723484.0;48100;378;10577.205;232242160.0;237268750.0;108;4
19;4289.023;41682060.0;41851344.0;48100;378;10090.09;216368580.0;221092460.0;108;4
20;4200.4453;39930300.0;40089732.0;48100;378;9564.61;199865090.0;204267250.0;108;4
21;4113.437;38273796.0;38425864.0;48100;378;8998.395;182951900.0;187018030.0;108;4
22;4024.6382;36686524.0;36831796.0;48100;378;8399.598;165977440.0;169697890.0;108;4
23;3931.2854;35141324.0;35281080.0;48100;378;7795.1143;149277180.0;152647800.0;108;4
24;3831.6248;33599824.0;33732252.0;48100;378;7194.034;133196450.0;136216940.0;108;4
25;3727.8816;32136168.0;32262542.0;48100;378;6625.5083;118024810.0;120700250.0;108;4
26;3625.8516;30773148.0;30894848.0;48100;378;6091.4956;103929170.0;106269420.0;108;4
27;3529.864;29509714.0;29626758.0;48100;378;5610.3906;91037550.0;93055590.0;108;4
28;3423.4927;28275398.0;28389312.0;48100;378;5201.966;79426230.0;81138750.0;108;4
29;3306.1755;26952658.0;27063288.0;48100;378;4846.459;69088136.0;70514490.0;108;4
30;3197.1355;25754278.0;25859380.0;48100;378;4536.843;60007510.0;61169412.0;108;4
31;3090.5063;24666752.0;24768302.0;48100;378;4272.3496;52114330.0;53035812.0;108;4
32;3006.1597;23809626.0;23906792.0;48100;378;4080.9722;45340864.0;46047696.0;108;4
33;2927.5486;22987920.0;23079836.0;48100;378;3955.287;39665470.0;40182436.0;108;4
34;2863.8694;22288532.0;22375340.0;48100;378;3916.4858;35077440.0;35432516.0;108;4
35;2803.7017;21685846.0;21767128.0;48100;378;3918.713;31522256.0;31745904.0;108;4
36;2757.1042;21312288.0;21392598.0;48100;378;3950.3396;28930040.0;29052848.0;108;4
37;2759.1423;21270010.0;21351436.0;48100;378;4009.3835;27198056.0;27244246.0;108;4
38;2728.8481;21019142.0;21099376.0;48100;378;4097.5273;26214564.0;26209396.0;108;4
39;2685.9922;20569058.0;20645570.0;48100;378;4193.6367;25789452.0;25760524.0;108;4
40;2674.1594;20416772.0;20490124.0;48100;378;4309.917;25724958.0;25692496.0;108;4
41;2678.5818;20430504.0;20504102.0;48100;378;4410.4736;25799376.0;25778492.0;108;4
42;2662.5444;20285768.0;20358768.0;48100;378;4474.789;25904618.0;25912226.0;108;4
43;2649.6704;20182044.0;20254012.0;48100;378;4508.394;25958396.0;26001664.0;108;4
44;2633.3696;20028546.0;20098900.0;48100;378;4503.3037;25853796.0;25937450.0;108;4
45;2621.552;19933396.0;20002850.0;48100;378;4459.508;25587980.0;25715096.0;108;4
46;2609.224;19825720.0;19894590.0;48100;378;4384.72;25188524.0;25358530.0;108;4
47;2593.2502;19697884.0;19765532.0;48100;378;4282.663;24681708.0;24897230.0;108;4
48;2581.5195;19598456.0;19665032.0;48100;378;4163.371;24181912.0;24445440.0;108;4
49;2575.6565;19548742.0;19615548.0;48100;378;4031.25;23784402.0;24099882.0;108;4
