;mean_absolute_error;mean_squared_error;loss;num_examples;num_batches;val_mean_absolute_error;val_mean_squared_error;val_loss;val_num_examples;val_num_batches
0;6773.263;102692640.0;103206200.0;48100;378;13000.889;320892540.0;325785000.0;108;4
1;6544.48;95918860.0;96390330.0;48100;378;12998.667;320823360.0;325715140.0;108;4
2;6407.0615;91667620.0;92113580.0;48100;378;12991.635;320608740.0;325498400.0;108;4
3;6278.6807;87871656.0;88295240.0;48100;378;12975.189;320102050.0;324986340.0;108;4
4;6162.9473;84447160.0;84851030.0;48100;378;12944.213;319139070.0;324013020.0;108;4
5;6047.853;81148860.0;81533704.0;48100;378;12893.889;317557630.0;322414200.0;108;4
6;5930.216;77917500.0;78283830.0;48100;378;12820.471;315223940.0;320054140.0;108;4
7;5819.852;74961330.0;75310536.0;48100;378;12721.47;312035970.0;316829200.0;108;4
8;5700.9014;71900376.0;72232104.0;48100;378;12595.707;307927140.0;312671000.0;108;4
9;5580.6;68905600.0;69220250.0;48100;378;12442.296;302848130.0;307529340.0;108;4
10;5451.9897;65816490.0;66113720.0;48100;378;12260.69;296761180.0;301365730.0;108;4
11;5329.4307;62953544.0;63235244.0;48100;378;12049.995;289629700.0;294142660.0;108;4
12;5211.6084;60307620.0;60574896.0;48100;378;11810.18;281449400.0;285855600.0;108;4
13;5098.274;57807444.0;58060524.0;48100;378;11541.4375;272231780.0;276515970.0;108;4
14;4987.434;55368304.0;55608148.0;48100;378;11244.087;262015070.0;266162160.0;108;4
15;4882.033;53110156.0;53337388.0;48100;378;10918.766;250852080.0;254847500.0;108;4
16;4780.5815;50968730.0;51183916.0;48100;378;10565.691;238820210.0;242650720.0;108;4
17;4684.451;48960348.0;49164264.0;48100;378;10187.797;226022200.0;229675820.0;108;4
18;4590.893;47058376.0;47250896.0;48100;378;9784.572;212592450.0;216058350.0;108;4
19;4503.539;45267650.0;45450184.0;48100;378;9357.152;198680700.0;201950960.0;108;4
20;4418.5337;43584016.0;43757930.0;48100;378;8905.335;184410530.0;187479870.0;108;4
21;4333.4253;41959284.0;42124748.0;48100;378;8433.155;169961700.0;172827540.0;108;4
22;4252.326;40461450.0;40620050.0;48100;378;7942.6133;155554270.0;158216480.0;108;4
23;4167.593;38992692.0;39144900.0;48100;378;7446.0107;141407470.0;143868200.0;108;4
24;4085.816;37586736.0;37731988.0;48100;378;6955.45;127683710.0;129948260.0;108;4
25;4000.0168;36235824.0;36375188.0;48100;378;6484.4365;114501850.0;116576220.0;108;4
26;3908.4963;34947268.0;35081120.0;48100;378;6026.694;102025320.0;103918850.0;108;4
27;3822.1167;33766084.0;33895090.0;48100;378;5594.534;90404170.0;92128000.0;108;4
28;3729.0813;32574428.0;32698704.0;48100;378;5175.21;79686710.0;81251896.0;108;4
29;3637.8545;31450906.0;31572012.0;48100;378;4782.838;69938230.0;71357816.0;108;4
30;3548.9282;30388680.0;30506074.0;48100;378;4433.2705;61149304.0;62436864.0;108;4
31;3461.008;29398894.0;29512414.0;48100;378;4112.391;53352616.0;54521636.0;108;4
32;3383.7703;28598244.0;28708386.0;48100;378;3814.1572;46534420.0;47598980.0;108;4
33;3315.2026;27883812.0;27990428.0;48100;378;3565.4683;40637420.0;41612390.0;108;4
34;3247.586;27171720.0;27274758.0;48100;378;3397.6313;35677570.0;36577044.0;108;4
35;3180.6057;26457640.0;26556544.0;48100;378;3292.7444;31612204.0;32447388.0;108;4
36;3124.037;25847334.0;25943362.0;48100;378;3280.7266;28419824.0;29200090.0;108;4
37;3070.7227;25284828.0;25377464.0;48100;378;3319.8628;26057696.0;26793844.0;108;4
38;3035.461;24958618.0;25049654.0;48100;378;3394.289;24467712.0;25171056.0;108;4
39;3026.7173;24843164.0;24933154.0;48100;378;3492.188;23552264.0;24229132.0;108;4
40;2998.3855;24482420.0;24569718.0;48100;378;3601.1897;23247312.0;23904936.0;108;4
41;2975.2856;24318326.0;24404780.0;48100;378;3771.211;23444618.0;24087822.0;108;4
42;2956.8716;24121846.0;24207488.0;48100;378;3953.5122;24010154.0;24639112.0;108;4
43;2958.2856;24136240.0;24222004.0;48100;378;4116.4844;24716648.0;25332182.0;108;4
44;2946.2908;24026088.0;24110918.0;48100;378;4251.65;25323460.0;25926506.0;108;4
45;2937.3523;23938448.0;24022748.0;48100;378;4329.79;25651732.0;26238950.0;108;4
46;2924.6428;23814518.0;23898056.0;48100;378;4347.5728;25598096.0;26169690.0;108;4
47;2911.5212;23697782.0;23780522.0;48100;378;4311.355;25115258.0;25668032.0;108;4
48;2898.156;23562792.0;23644910.0;48100;378;4223.5347;24313240.0;24847140.0;108;4
49;2888.333;23512660.0;23594006.0;48100;378;4095.2861;23299414.0;23815228.0;108;4
