;mean_absolute_error;mean_squared_error;loss;num_examples;num_batches;val_mean_absolute_error;val_mean_squared_error;val_loss;val_num_examples;val_num_batches
0;6708.827;103087610.0;103648090.0;48150;379;12686.244;283626140.0;287241730.0;108;4
1;6463.116;96016770.0;96519750.0;48150;379;12684.115;283562700.0;287177760.0;108;4
2;6314.9473;91515610.0;91983270.0;48150;379;12677.336;283364300.0;286977660.0;108;4
3;6184.3584;87654370.0;88092770.0;48150;379;12661.549;282898370.0;286507650.0;108;4
4;6060.099;84030950.0;84443720.0;48150;379;12632.1455;282019260.0;285620580.0;108;4
5;5936.8916;80599800.0;80987416.0;48150;379;12585.038;280589980.0;284177760.0;108;4
6;5821.7197;77444980.0;77809300.0;48150;379;12516.906;278493000.0;282059900.0;108;4
7;5699.335;74254264.0;74595304.0;48150;379;12425.676;275646560.0;279183900.0;108;4
8;5575.099;71167256.0;71485656.0;48150;379;12310.076;271994980.0;275492740.0;108;4
9;5448.628;68149930.0;68446030.0;48150;379;12169.337;267498370.0;270945060.0;108;4
10;5318.2593;65131850.0;65405804.0;48150;379;12002.914;262126850.0;265509740.0;108;4
11;5193.742;62303210.0;62557320.0;48150;379;11809.959;255849810.0;259154850.0;108;4
12;5071.2046;59574544.0;59810540.0;48150;379;11589.643;248650080.0;251862350.0;108;4
13;4951.303;56927040.0;57144550.0;48150;379;11340.457;240499540.0;243603280.0;108;4
14;4829.8306;54372060.0;54573624.0;48150;379;11059.59;231355330.0;234334190.0;108;4
15;4718.5415;52007564.0;52193540.0;48150;379;10743.121;221180160.0;224016910.0;108;4
16;4613.086;49776644.0;49946588.0;48150;379;10387.356;209974340.0;212651730.0;108;4
17;4513.712;47686910.0;47843016.0;48150;379;9988.849;197764260.0;200266060.0;108;4
18;4417.529;45734460.0;45876780.0;48150;379;9544.983;184641100.0;186952830.0;108;4
19;4321.731;43824890.0;43955336.0;48150;379;9055.346;170798350.0;172908740.0;108;4
20;4227.2754;42008760.0;42130830.0;48150;379;8525.662;156476400.0;158377740.0;108;4
21;4138.5547;40334250.0;40448330.0;48150;379;7961.4443;142028260.0;143716940.0;108;4
22;4052.177;38790956.0;38898412.0;48150;379;7374.2153;127777130.0;129254300.0;108;4
23;3963.1174;37318950.0;37418316.0;48150;379;6779.8125;114015510.0;115286320.0;108;4
24;3874.6963;35899308.0;35993148.0;48150;379;6178.084;100933410.0;102006856.0;108;4
25;3779.4492;34481904.0;34570204.0;48150;379;5601.686;88780664.0;89668870.0;108;4
26;3688.8418;33177162.0;33262266.0;48150;379;5075.289;77813680.0;78531160.0;108;4
27;3601.3748;31962098.0;32040954.0;48150;379;4596.1562;68099950.0;68661830.0;108;4
28;3519.1812;30886478.0;30961494.0;48150;379;4198.3706;59608280.0;60034532.0;108;4
29;3434.2173;29847992.0;29919758.0;48150;379;3890.5984;52340320.0;52649800.0;108;4
30;3344.6252;28820556.0;28888242.0;48150;379;3644.6436;46256044.0;46466436.0;108;4
31;3262.448;27907506.0;27972218.0;48150;379;3522.845;41268330.0;41399176.0;108;4
32;3181.6401;27008494.0;27070166.0;48150;379;3524.0251;37293148.0;37364224.0;108;4
33;3111.9954;26206764.0;26266970.0;48150;379;3613.295;34250250.0;34278416.0;108;4
34;3055.3596;25556462.0;25615430.0;48150;379;3744.9153;32059058.0;32057198.0;108;4
35;3005.8;25037968.0;25093056.0;48150;379;3891.8167;30690062.0;30671830.0;108;4
36;2970.5037;24626736.0;24678966.0;48150;379;4043.2573;29988908.0;29963678.0;108;4
37;2958.1128;24448008.0;24499010.0;48150;379;4211.502;29794766.0;29769596.0;108;4
38;2931.9937;24223090.0;24273246.0;48150;379;4384.7617;29984024.0;29966340.0;108;4
39;2896.8245;23872718.0;23920344.0;48150;379;4554.0024;30447686.0;30442444.0;108;4
40;2873.7986;23629298.0;23674440.0;48150;379;4682.3384;30941914.0;30950192.0;108;4
41;2867.3147;23555272.0;23599166.0;48150;379;4775.5923;31313426.0;31332220.0;108;4
42;2857.9153;23443386.0;23485696.0;48150;379;4814.378;31367456.0;31389336.0;108;4
43;2842.7302;23301996.0;23344234.0;48150;379;4805.3794;31044548.0;31065648.0;108;4
44;2825.6616;23159552.0;23199500.0;48150;379;4737.8433;30269880.0;30283536.0;108;4
45;2814.4011;23053944.0;23090922.0;48150;379;4620.877;29198584.0;29199014.0;108;4
46;2800.6558;22927814.0;22965126.0;48150;379;4470.8013;28009552.0;27998000.0;108;4
47;2793.9016;22879006.0;22916070.0;48150;379;4301.4233;26789158.0;26763390.0;108;4
48;2781.8198;22802384.0;22839488.0;48150;379;4123.7886;25617960.0;25578718.0;108;4
49;2773.6814;22745094.0;22781120.0;48150;379;3951.2664;24604638.0;24555368.0;108;4
