epoch;loss;mae;mean_squared_error;r2_score;val_loss;val_mae;val_mean_squared_error;val_r2_score
0;281756064.0;12070.6748046875;281756064.0;-0.8244001269340515;132920656.0;10502.763671875;132920656.0;0.1486336886882782
1;98676112.0;7534.13623046875;98676112.0;0.36081811785697937;61485056.0;7004.3896484375;61485056.0;0.6062238216400146
2;51140600.0;5386.34619140625;51140600.0;0.6579129099845886;45568400.0;4035.58349609375;45568400.0;0.7072473764419556
3;44474276.0;3832.538330078125;44474276.0;0.7045081853866577;38027880.0;4221.34765625;38027880.0;0.7596918940544128
4;40978020.0;4606.77783203125;40978020.0;0.7188867926597595;38524428.0;4802.8046875;38524428.0;0.75785893201828
5;39923208.0;4521.630859375;39923208.0;0.7327284216880798;37103956.0;4397.65478515625;37103956.0;0.765489399433136
6;39940776.0;4081.072509765625;39940776.0;0.7325920462608337;38152040.0;4019.30810546875;38152040.0;0.7593911290168762
7;37938988.0;3874.25390625;37938988.0;0.7454071044921875;36355736.0;4016.611572265625;36355736.0;0.7720785140991211
8;37542792.0;4140.44921875;37542792.0;0.7301629185676575;39812084.0;4065.055908203125;39812084.0;0.7515214681625366
9;38435296.0;4199.58544921875;38435296.0;0.7384850382804871;34766388.0;4154.55615234375;34766388.0;0.7822351455688477
10;40490272.0;4155.4140625;40490272.0;0.7271423935890198;34475792.0;4138.9189453125;34475792.0;0.7830699682235718
11;40841444.0;4052.7236328125;40841444.0;0.7233914136886597;40698396.0;4550.21142578125;40698396.0;0.7404595017433167
12;39594164.0;4107.88525390625;39594164.0;0.7438010573387146;32913122.0;4087.409423828125;32913122.0;0.7945266366004944
13;35161712.0;4085.359130859375;35161712.0;0.7662488222122192;34324548.0;3941.039306640625;34324548.0;0.7861809134483337
14;33853796.0;3833.56884765625;33853796.0;0.7730605006217957;32794740.0;4070.9912109375;32794740.0;0.7934949994087219
15;34111504.0;3895.108642578125;34111504.0;0.7704925537109375;32125352.0;3877.5185546875;32125352.0;0.7997517585754395
16;33090306.0;3807.58056640625;33090306.0;0.7745860815048218;32042426.0;3848.184814453125;32042426.0;0.8001350164413452
17;32775354.0;3768.38232421875;32775354.0;0.7767444849014282;30682950.0;3801.786376953125;30682950.0;0.8086821436882019
18;32436142.0;3763.970458984375;32436142.0;0.7801429629325867;29661650.0;3759.14306640625;29661648.0;0.8151977062225342
19;30741090.0;3617.32861328125;30741090.0;0.7771916389465332;29242048.0;3685.255126953125;29242048.0;0.818256139755249
20;31677460.0;3638.68408203125;31677460.0;0.7906513214111328;31804358.0;4110.73095703125;31804358.0;0.7983472347259521
