epoch;loss;mae;mean_squared_error;r2_score;val_loss;val_mae;val_mean_squared_error;val_r2_score
0;281911264.0;11954.837890625;281911264.0;-0.8631270527839661;187088528.0;12611.578125;187088528.0;-0.1423429697751999
1;133253864.0;8775.4833984375;133253864.0;0.10687623918056488;101227384.0;6251.2607421875;101227384.0;0.37944671511650085
2;67017628.0;6719.4267578125;67017628.0;0.5409908890724182;55497036.0;4931.85693359375;55497036.0;0.6594626903533936
3;55223556.0;4786.5087890625;55223556.0;0.6281351447105408;71898584.0;5700.408203125;71898584.0;0.5590274333953857
4;52172220.0;4498.0322265625;52172220.0;0.6340847611427307;48225192.0;4345.306640625;48225192.0;0.7040820121765137
5;44418464.0;4840.857421875;44418464.0;0.6969718337059021;45363304.0;4404.453125;45363304.0;0.7216904163360596
6;42914908.0;4117.98681640625;42914912.0;0.7075890302658081;44729220.0;5224.63623046875;44729220.0;0.7257214784622192
7;41563164.0;4699.8935546875;41563164.0;0.7074189186096191;45618060.0;4170.90966796875;45618060.0;0.7202868461608887
8;39887840.0;4165.71728515625;39887840.0;0.7282581925392151;40808116.0;4314.1748046875;40808116.0;0.749792218208313
9;38082484.0;3954.02734375;38082484.0;0.7394207715988159;40701864.0;4219.9248046875;40701864.0;0.750476598739624
10;37979464.0;4132.76904296875;37979464.0;0.7442628741264343;40555536.0;4277.6142578125;40555536.0;0.7514121532440186
11;38033780.0;4132.5146484375;38033780.0;0.7392600178718567;40126800.0;4298.96630859375;40126800.0;0.7540794610977173
12;37156084.0;4082.4892578125;37156084.0;0.7475234270095825;40046588.0;4210.15673828125;40046588.0;0.7545933723449707
13;37228940.0;4062.310791015625;37228940.0;0.7327297329902649;39647128.0;4190.85009765625;39647128.0;0.7570786476135254
14;36749328.0;4028.20849609375;36749328.0;0.7482823133468628;39530140.0;4210.47314453125;39530140.0;0.7578175067901611
15;36357980.0;4015.38427734375;36357980.0;0.7569651007652283;39257024.0;4210.6943359375;39257024.0;0.7595294117927551
16;35907788.0;3966.81591796875;35907788.0;0.7574437856674194;38488492.0;4269.74169921875;38488492.0;0.7642801403999329
17;35752688.0;4054.008544921875;35752688.0;0.7509536147117615;38585372.0;4187.34228515625;38585372.0;0.7636638879776001
18;35301344.0;4013.889404296875;35301344.0;0.7596064209938049;38613584.0;4139.404296875;38613584.0;0.7635058164596558
19;35245644.0;3909.10546875;35245644.0;0.76362144947052;37613156.0;4248.5927734375;37613156.0;0.7696945667266846
20;34354964.0;3938.11474609375;34354964.0;0.767382025718689;39102912.0;4054.556396484375;39102912.0;0.7605395317077637
21;34757580.0;3872.782958984375;34757580.0;0.7530794143676758;36576328.0;4082.18212890625;36576328.0;0.776044487953186
22;33840268.0;3796.984130859375;33840268.0;0.7713490724563599;35958584.0;4194.04443359375;35958584.0;0.7798433303833008
23;33689060.0;4051.97607421875;33689060.0;0.770255446434021;39795628.0;3983.53662109375;39795628.0;0.7562403678894043
24;33686276.0;3770.50244140625;33686276.0;0.7674259543418884;35329876.0;4116.630859375;35329876.0;0.7836867570877075
25;32875970.0;3771.483642578125;32875970.0;0.7684432864189148;34439212.0;3978.835205078125;34439212.0;0.7890936732292175
26;31437328.0;3770.00634765625;31437328.0;0.7796640992164612;35052108.0;3828.802001953125;35052108.0;0.7852863073348999
27;30819560.0;3671.942138671875;30819560.0;0.7859734296798706;33224160.0;3862.56298828125;33224158.0;0.7964779734611511
28;30389578.0;3509.128173828125;30389578.0;0.781567394733429;32132838.0;3801.754150390625;32132838.0;0.8031626343727112
29;28959586.0;3539.62548828125;28959586.0;0.8008737564086914;32847752.0;3705.86865234375;32847752.0;0.7987460494041443
30;28830786.0;3474.7177734375;28830786.0;0.79268878698349;30789168.0;3632.80078125;30789168.0;0.8113685250282288
31;27910134.0;3315.068359375;27910134.0;0.8089851140975952;30684456.0;3654.2216796875;30684456.0;0.8120226860046387
32;27315802.0;3329.80517578125;27315802.0;0.803896963596344;30192880.0;3595.828857421875;30192880.0;0.8150048851966858
33;26562416.0;3260.89013671875;26562416.0;0.8133595585823059;29633290.0;3516.081787109375;29633290.0;0.8183989524841309
34;26041822.0;3210.36279296875;26041822.0;0.8232356905937195;29179326.0;3460.010009765625;29179326.0;0.8211473226547241
35;25587746.0;3159.205078125;25587746.0;0.8247637152671814;29214620.0;3375.00146484375;29214620.0;0.8209010362625122
36;25455444.0;3112.932861328125;25455444.0;0.8196973204612732;30309514.0;3293.966796875;30309514.0;0.8141536712646484
37;25733176.0;3060.71630859375;25733176.0;0.8172616362571716;28405092.0;3379.018798828125;28405092.0;0.8258811235427856
38;25691436.0;2970.99609375;25691436.0;0.8194928765296936;27805394.0;3553.950927734375;27805394.0;0.8295841217041016
39;26551630.0;3055.23046875;26551630.0;0.8182355761528015;27999606.0;3522.325439453125;27999606.0;0.8283643126487732
40;25988868.0;3204.3125;25988868.0;0.8206772804260254;33600764.0;3213.81494140625;33600764.0;0.7938349843025208
41;25519070.0;3138.05517578125;25519070.0;0.8232563734054565;27609756.0;3235.16015625;27609756.0;0.8306552171707153
42;25975284.0;2912.90478515625;25975284.0;0.8217791318893433;28106232.0;3625.192138671875;28106232.0;0.8276864290237427
43;25298854.0;2964.760986328125;25298854.0;0.8084219098091125;28281820.0;3198.306640625;28281820.0;0.8265345096588135
44;24285664.0;3022.7890625;24285664.0;0.833111584186554;30265774.0;3192.87939453125;30265774.0;0.814332127571106
45;24636414.0;3011.478271484375;24636414.0;0.829953134059906;27475222.0;3317.894287109375;27475222.0;0.8315050005912781
46;24116842.0;2881.78271484375;24116842.0;0.8365021347999573;27062512.0;3336.147705078125;27062512.0;0.8340583443641663
47;24611162.0;2897.34765625;24611162.0;0.822196900844574;29444560.0;3073.830810546875;29444560.0;0.819344162940979
48;23952116.0;2971.830078125;23952116.0;0.8394557237625122;27503692.0;3386.1240234375;27503692.0;0.831312358379364
49;24539698.0;2890.0625;24539698.0;0.8320420980453491;27264646.0;3490.359619140625;27264646.0;0.8328133821487427
50;24498242.0;2998.3427734375;24498242.0;0.8266514539718628;32745898.0;2947.864013671875;32745898.0;0.7990741729736328
51;25469442.0;3078.062744140625;25469442.0;0.8178617358207703;28532430.0;3229.75048828125;28532430.0;0.824975848197937
52;24517586.0;2825.781005859375;24517586.0;0.8301268219947815;27219260.0;3579.55322265625;27219260.0;0.8330893516540527
53;24401284.0;2957.383056640625;24401284.0;0.8306607007980347;28995218.0;2989.625;28995218.0;0.8221063613891602
54;24230044.0;2847.7548828125;24230044.0;0.8341326713562012;27898834.0;3305.3857421875;27898834.0;0.8288571238517761
55;23869960.0;3008.134521484375;23869960.0;0.8381017446517944;28662298.0;3186.39892578125;28662296.0;0.8241665363311768
56;23930266.0;2811.946533203125;23930266.0;0.8294309377670288;27335364.0;3196.114501953125;27335364.0;0.8323208093643188
57;24075774.0;3030.99951171875;24075774.0;0.8380510210990906;29255622.0;3178.6845703125;29255622.0;0.8204953670501709
58;24069262.0;2969.4169921875;24069262.0;0.8401232957839966;26941798.0;3274.91796875;26941798.0;0.8347229957580566
59;23979214.0;2779.269287109375;23979214.0;0.840962290763855;26637844.0;3212.7353515625;26637844.0;0.8365955352783203
