epoch;loss;mae;mean_squared_error;r2_score;val_loss;val_mae;val_mean_squared_error;val_r2_score
0;318662912.0;13116.595703125;318662912.0;-1.147953987121582;227295936.0;9334.640625;227295936.0;-0.31398260593414307
1;141339600.0;9333.505859375;141339600.0;0.02645334042608738;126278560.0;7317.03369140625;126278560.0;0.27279505133628845
2;90584608.0;6836.8583984375;90584608.0;0.3879094421863556;73094920.0;7752.931640625;73094920.0;0.5762647986412048
3;54474972.0;5855.43896484375;54474972.0;0.6361262798309326;56592128.0;4790.583984375;56592128.0;0.6700680255889893
4;49625764.0;4405.3037109375;49625764.0;0.6320074200630188;50875644.0;4426.8408203125;50875644.0;0.694071888923645
5;47399940.0;4226.33447265625;47399940.0;0.6641736626625061;46084760.0;4570.27001953125;46084760.0;0.722812294960022
6;42158652.0;4714.6376953125;42158652.0;0.7131385803222656;49588944.0;4602.9892578125;49588944.0;0.7086014747619629
7;42664972.0;4536.3740234375;42664972.0;0.6935460567474365;44949804.0;5123.97705078125;44949804.0;0.7306039929389954
8;40788944.0;4548.8017578125;40788944.0;0.6967803835868835;45199412.0;4594.3232421875;45199412.0;0.7307884693145752
9;39648188.0;4304.2783203125;39648188.0;0.7298824787139893;43892560.0;4462.02734375;43892560.0;0.7370315790176392
10;39569652.0;4232.65478515625;39569652.0;0.7243566513061523;44735260.0;4274.2431640625;44735260.0;0.7337949275970459
11;39122000.0;4044.663330078125;39122000.0;0.7351910471916199;42524576.0;4514.59619140625;42524576.0;0.7444272041320801
12;39172304.0;4186.5322265625;39172304.0;0.7230485081672668;42495988.0;4532.9931640625;42495988.0;0.7451261281967163
13;38495004.0;4228.109375;38495004.0;0.7340986728668213;44276296.0;4337.97314453125;44276296.0;0.7377769351005554
14;38221800.0;4147.3701171875;38221800.0;0.7400420308113098;42159872.0;4457.4853515625;42159872.0;0.7482166290283203
15;37948928.0;4087.9990234375;37948928.0;0.7300505042076111;42726796.0;4403.791015625;42726796.0;0.7466270923614502
16;37521332.0;4168.6357421875;37521332.0;0.7398714423179626;41931288.0;4524.63525390625;41931288.0;0.7507116794586182
17;37445728.0;4175.3203125;37445728.0;0.7427835464477539;41366040.0;4593.34130859375;41366040.0;0.753581166267395
18;37569576.0;4235.06396484375;37569576.0;0.7364467978477478;41972256.0;4339.29345703125;41972256.0;0.7521342635154724
19;36646528.0;4137.8076171875;36646528.0;0.7447100281715393;40892760.0;4349.41845703125;40892760.0;0.7581173181533813
20;36015956.0;4110.734375;36015956.0;0.7580885887145996;42295352.0;4321.78564453125;42295352.0;0.7510194182395935
21;35854004.0;3963.42041015625;35854004.0;0.7386131882667542;39791136.0;4560.92822265625;39791136.0;0.7630125880241394
