epoch;loss;mae;mean_squared_error;r2_score;val_loss;val_mae;val_mean_squared_error;val_r2_score
0;300744480.0;12818.9267578125;300744480.0;-1.2436347007751465;278934816.0;12507.279296875;278934816.0;-1.2329888343811035
1;292281856.0;12524.73046875;292281856.0;-1.2111802101135254;253699312.0;11562.70703125;253699312.0;-1.0315961837768555
2;239650336.0;10569.0029296875;239650336.0;-0.7660143375396729;154033024.0;7782.3916015625;154033024.0;-0.2350456565618515
3;127595176.0;7881.64453125;127595176.0;0.052490830421447754;122985520.0;10079.8125;122985520.0;0.022873226553201675
4;119836336.0;9693.6279296875;119836336.0;0.10907495766878128;83063600.0;7112.89599609375;83063600.0;0.33846575021743774
5;93420856.0;6848.09521484375;93420856.0;0.31422489881515503;83197256.0;6038.9482421875;83197256.0;0.33835381269454956
6;84595760.0;6307.13134765625;84595760.0;0.3785189092159271;65350908.0;6300.9287109375;65350908.0;0.4826931655406952
7;71696232.0;7091.57373046875;71696232.0;0.4721866548061371;59944228.0;6769.17529296875;59944228.0;0.5261480808258057
8;59078068.0;6300.2802734375;59078068.0;0.5604583024978638;48298892.0;5005.1337890625;48298892.0;0.6250190734863281
9;50919272.0;4910.84130859375;50919272.0;0.6238846182823181;40120536.0;4620.0703125;40120536.0;0.6936477422714233
10;40697628.0;4825.24755859375;40697628.0;0.7025577425956726;35244720.0;4591.73974609375;35244720.0;0.7304729223251343
11;37235996.0;4431.3388671875;37235996.0;0.724804162979126;33129244.0;3818.244384765625;33129244.0;0.752772867679596
12;35964940.0;3763.524169921875;35964940.0;0.7264085412025452;33355346.0;3657.09033203125;33355346.0;0.751875102519989
13;35797304.0;3669.84912109375;35797304.0;0.7226729989051819;32147936.0;3619.3974609375;32147936.0;0.7574952840805054
14;34610560.0;3671.927734375;34610560.0;0.7428799271583557;31738646.0;3568.636962890625;31738646.0;0.7630062103271484
15;34074600.0;3740.9052734375;34074600.0;0.7447946071624756;31275648.0;3692.806640625;31275648.0;0.7652336955070496
16;33775012.0;3742.69287109375;33775012.0;0.7530704140663147;31553474.0;3702.125244140625;31553474.0;0.7631427049636841
17;33661704.0;3884.504150390625;33661704.0;0.7438364028930664;31606086.0;3737.881591796875;31606086.0;0.7618740797042847
18;33234642.0;3744.953125;33234642.0;0.7465547919273376;31777032.0;3656.77001953125;31777032.0;0.7623819708824158
19;33135424.0;3674.34716796875;33135424.0;0.757612407207489;31160136.0;3695.038330078125;31160136.0;0.7653647661209106
20;32841222.0;3763.0263671875;32841222.0;0.7570008635520935;31037386.0;3637.013671875;31037386.0;0.767075777053833
21;32932984.0;3668.199951171875;32932984.0;0.751519501209259;30899658.0;3619.447509765625;30899658.0;0.7680960893630981
22;33081534.0;3854.16650390625;33081534.0;0.7510688900947571;30742740.0;3668.41064453125;30742740.0;0.7675116062164307
23;33292570.0;3627.18408203125;33292570.0;0.7540652751922607;31461662.0;3582.094970703125;31461662.0;0.7664828300476074
24;33028288.0;3793.672607421875;33028288.0;0.7550351619720459;30866092.0;3745.253173828125;30866092.0;0.7664859294891357
25;32612404.0;3673.9033203125;32612404.0;0.7545227408409119;31557286.0;3632.98876953125;31557286.0;0.7655234336853027
26;32066050.0;3734.8134765625;32066050.0;0.7514603137969971;30641536.0;3765.978271484375;30641536.0;0.7674885988235474
27;32328666.0;3766.121337890625;32328666.0;0.7484703660011292;31032572.0;3587.484375;31032572.0;0.7701407670974731
28;31944118.0;3649.725341796875;31944118.0;0.7571242451667786;30013472.0;3699.447265625;30013472.0;0.7730854153633118
29;31581358.0;3758.0576171875;31581358.0;0.7689566612243652;30190292.0;3574.43359375;30190292.0;0.7753602862358093
30;31286182.0;3614.291015625;31286182.0;0.7708279490470886;29707044.0;3569.451416015625;29707044.0;0.7784477472305298
31;31408772.0;3603.8623046875;31408772.0;0.7700424194335938;29445598.0;3619.2119140625;29445598.0;0.779865026473999
32;31043944.0;3791.893798828125;31043944.0;0.7684890627861023;29405384.0;3572.13134765625;29405384.0;0.7801210880279541
33;31106288.0;3550.915771484375;31106288.0;0.7723801136016846;29588906.0;3531.689697265625;29588906.0;0.7805109024047852
34;30615808.0;3682.921142578125;30615808.0;0.7668197154998779;29137182.0;3543.25146484375;29137182.0;0.7813260555267334
35;30705192.0;3507.187255859375;30705192.0;0.7768319249153137;29091662.0;3487.343994140625;29091662.0;0.7840511798858643
36;29790368.0;3604.105224609375;29790368.0;0.7748925685882568;28574886.0;3546.8037109375;28574886.0;0.7851499319076538
37;29385262.0;3537.742919921875;29385262.0;0.7870596051216125;28821140.0;3445.98681640625;28821140.0;0.7869235277175903
38;29110316.0;3473.695068359375;29110316.0;0.7627022862434387;28210440.0;3490.27490234375;28210440.0;0.7889160513877869
39;28807688.0;3550.75341796875;28807688.0;0.7895132899284363;27800910.0;3440.904052734375;27800910.0;0.7938169240951538
40;28611106.0;3489.93408203125;28611106.0;0.7715888619422913;27911946.0;3383.8037109375;27911946.0;0.7930835485458374
41;28363478.0;3340.82568359375;28363478.0;0.7902429103851318;27486988.0;3383.680419921875;27486988.0;0.7958118915557861
42;27869816.0;3486.57373046875;27869816.0;0.7852160334587097;27424110.0;3362.822509765625;27424112.0;0.7966620326042175
43;27943386.0;3267.65087890625;27943386.0;0.7875638008117676;27243336.0;3333.749755859375;27243336.0;0.7997525930404663
44;27525210.0;3468.38916015625;27525210.0;0.7776236534118652;26723428.0;3312.118408203125;26723428.0;0.8030315637588501
45;26767902.0;3234.285400390625;26767902.0;0.8019235134124756;26626022.0;3277.41748046875;26626022.0;0.8049646615982056
46;25841604.0;3262.302490234375;25841604.0;0.8026698231697083;26438950.0;3331.565673828125;26438950.0;0.8023284673690796
47;26003582.0;3289.899658203125;26003582.0;0.8047686219215393;26300576.0;3188.459228515625;26300576.0;0.8096663355827332
48;25235172.0;3095.94921875;25235172.0;0.8146791458129883;25640048.0;3243.409912109375;25640050.0;0.811998724937439
49;24871688.0;3220.18408203125;24871688.0;0.8082987666130066;25489668.0;3134.66162109375;25489668.0;0.815413236618042
