epoch;loss;mae;mean_squared_error;r2_score;val_loss;val_mae;val_mean_squared_error;val_r2_score
0;246105936.0;11584.767578125;246105936.0;-0.6084856986999512;101457120.0;6686.95849609375;101457120.0;0.2835387587547302
1;97627768.0;7015.8154296875;97627768.0;0.3556627333164215;41425808.0;5185.40380859375;41425808.0;0.7066265344619751
2;49726096.0;4692.39013671875;49726096.0;0.6568692326545715;57371544.0;4457.5947265625;57371544.0;0.5919174551963806
3;50523504.0;4442.56201171875;50523504.0;0.6589810252189636;43509692.0;4804.58642578125;43509692.0;0.6913871765136719
4;43995524.0;4531.63916015625;43995524.0;0.6985240578651428;35985860.0;3907.935791015625;35985860.0;0.7467403411865234
5;38468320.0;4552.1923828125;38468320.0;0.729343593120575;38752956.0;3787.011962890625;38752956.0;0.7276499271392822
6;44108976.0;4212.3740234375;44108976.0;0.6942760348320007;33988976.0;3703.244140625;33988976.0;0.7609134912490845
7;44588924.0;4152.14404296875;44588924.0;0.6942936778068542;31509884.0;3726.698974609375;31509884.0;0.7781227827072144
8;41195864.0;3948.94482421875;41195864.0;0.7210216522216797;38922700.0;4737.6025390625;38922700.0;0.7247399687767029
9;41580772.0;4126.40869140625;41580772.0;0.7177685499191284;30152688.0;3826.03173828125;30152688.0;0.7880368232727051
10;39364916.0;4209.990234375;39364916.0;0.729986846446991;36043864.0;3795.221923828125;36043864.0;0.7473746538162231
11;37154884.0;3910.387451171875;37154884.0;0.7562485933303833;30552030.0;3634.970458984375;30552030.0;0.7857965230941772
12;35720176.0;3925.51904296875;35720176.0;0.7391996383666992;29178542.0;3723.838134765625;29178542.0;0.7951750755310059
13;33996936.0;3786.431640625;33996936.0;0.7570801377296448;28985748.0;3712.76806640625;28985748.0;0.7967592477798462
14;33542750.0;3884.474365234375;33542750.0;0.774298369884491;30482460.0;3604.239013671875;30482460.0;0.786766767501831
15;33718796.0;3807.8515625;33718796.0;0.7759537696838379;28209140.0;3587.59228515625;28209140.0;0.8026055097579956
16;32397340.0;3727.80712890625;32397340.0;0.7803255915641785;27484298.0;3530.005859375;27484298.0;0.8076516389846802
17;31585978.0;3643.021728515625;31585978.0;0.7814479470252991;27501190.0;3663.679931640625;27501190.0;0.807310938835144
18;30318556.0;3641.946533203125;30318556.0;0.7884365916252136;27946716.0;3435.4375;27946716.0;0.8048068284988403
19;30054682.0;3592.19970703125;30054682.0;0.7907292246818542;25405798.0;3386.935546875;25405798.0;0.8224320411682129
20;28094308.0;3446.676025390625;28094308.0;0.8099774122238159;24750624.0;3277.30712890625;24750624.0;0.8272188901901245
21;27207746.0;3341.144287109375;27207746.0;0.8111249208450317;23242554.0;3185.9013671875;23242554.0;0.8375523686408997
22;26133512.0;3209.83837890625;26133512.0;0.8239657282829285;22790804.0;3089.02734375;22790804.0;0.8409018516540527
23;25363322.0;3161.6015625;25363322.0;0.8288931250572205;22353690.0;3064.451171875;22353690.0;0.8440378904342651
24;24355398.0;3011.91357421875;24355398.0;0.831809401512146;20962162.0;2965.90771484375;20962162.0;0.8534049391746521
25;23695028.0;2927.28271484375;23695028.0;0.8343935012817383;21283948.0;3109.986083984375;21283948.0;0.8507559299468994
26;23288392.0;2942.437744140625;23288392.0;0.8460831642150879;21250304.0;2853.98828125;21250304.0;0.851679801940918
27;22784240.0;2842.88720703125;22784240.0;0.8466717600822449;20824294.0;2720.829345703125;20824294.0;0.854865550994873
28;22468320.0;2747.262939453125;22468320.0;0.8447503447532654;19854218.0;2863.641357421875;19854218.0;0.8612266778945923
29;22198552.0;2763.803955078125;22198552.0;0.8472756147384644;19232098.0;2857.41650390625;19232098.0;0.8654686212539673
30;22454592.0;2828.33154296875;22454592.0;0.8486289978027344;19790264.0;2926.591796875;19790264.0;0.8617130517959595
31;22285406.0;2636.8818359375;22285406.0;0.8451923727989197;19055528.0;2810.259521484375;19055528.0;0.8666324615478516
32;23667824.0;2916.963134765625;23667824.0;0.8395929336547852;18989492.0;2841.992919921875;18989492.0;0.8674593567848206
33;22643326.0;2791.0859375;22643326.0;0.8475294709205627;21778708.0;2539.61962890625;21778708.0;0.8485667705535889
34;22102530.0;2778.758544921875;22102530.0;0.8475798964500427;20358408.0;2791.47607421875;20358408.0;0.858191967010498
35;21790808.0;2772.533203125;21790808.0;0.8508368730545044;19408062.0;2620.9423828125;19408062.0;0.8646603226661682
36;21467414.0;2533.6220703125;21467414.0;0.8522199392318726;18747624.0;2741.5908203125;18747624.0;0.8692485094070435
37;21400004.0;2816.46875;21400004.0;0.8503813743591309;19690366.0;2896.03515625;19690366.0;0.8628291487693787
38;21495230.0;2665.353271484375;21495230.0;0.8487263917922974;19996510.0;2529.790283203125;19996512.0;0.8606375455856323
39;21595964.0;2690.514892578125;21595964.0;0.854221761226654;20323552.0;2818.751708984375;20323552.0;0.8583517074584961
40;22462382.0;2806.744140625;22462382.0;0.8455178141593933;18927372.0;2613.486083984375;18927372.0;0.8680338263511658
41;24831742.0;2839.83349609375;24831742.0;0.8347262144088745;20567548.0;3191.307861328125;20567548.0;0.8558839559555054
42;23535620.0;2663.096435546875;23535620.0;0.8397364020347595;21022892.0;3260.8271484375;21022892.0;0.8523322343826294
43;22251280.0;2711.99560546875;22251280.0;0.8496522903442383;19504064.0;2917.01513671875;19504064.0;0.8637970685958862
44;21568254.0;2754.621826171875;21568254.0;0.8540801405906677;19444372.0;2792.609130859375;19444370.0;0.8643323183059692
45;21282638.0;2603.517578125;21282638.0;0.8517498970031738;20127952.0;3129.082275390625;20127952.0;0.8590915203094482
46;21540978.0;2794.73388671875;21540978.0;0.8474934697151184;20112350.0;2614.837646484375;20112350.0;0.8601181507110596
47;21417822.0;2626.61279296875;21417822.0;0.8562426567077637;19614466.0;2709.328857421875;19614466.0;0.8632853627204895
48;21395216.0;2629.410888671875;21395216.0;0.8533793091773987;19894832.0;2675.6455078125;19894832.0;0.8613421320915222
49;21505760.0;2690.58349609375;21505760.0;0.8523651957511902;20870154.0;2610.011474609375;20870154.0;0.8547681570053101
50;21554592.0;2821.7548828125;21554592.0;0.8594264984130859;20043298.0;2799.445556640625;20043298.0;0.8606573343276978
51;21749832.0;2519.705078125;21749832.0;0.8564328551292419;19239868.0;2773.278076171875;19239868.0;0.8655080795288086
52;21765214.0;2538.62060546875;21765214.0;0.8517698049545288;21745364.0;3541.94384765625;21745364.0;0.8477142453193665
53;22766582.0;2814.68603515625;22766582.0;0.8435397744178772;19008716.0;2731.578857421875;19008716.0;0.8674015998840332
54;21167200.0;2707.581787109375;21167200.0;0.8602419495582581;20571170.0;2576.989501953125;20571170.0;0.8569006323814392
55;21735412.0;2691.64990234375;21735412.0;0.8495407700538635;19858734.0;2638.2138671875;19858734.0;0.8617866039276123
56;21162848.0;2580.884033203125;21162848.0;0.8580092787742615;19609102.0;2955.4677734375;19609102.0;0.8632782697677612
57;21174492.0;2588.727783203125;21174492.0;0.84065181016922;19276450.0;2765.91357421875;19276450.0;0.8656542301177979
58;21013674.0;2621.974365234375;21013672.0;0.8560996055603027;19836326.0;2800.11328125;19836326.0;0.8618821501731873
59;21240864.0;2715.602294921875;21240864.0;0.8562116622924805;19779518.0;2811.06005859375;19779518.0;0.8622053861618042
60;21439914.0;2683.040771484375;21439914.0;0.8508797883987427;22931726.0;2428.077392578125;22931724.0;0.840261697769165
61;22205640.0;2829.1875;22205640.0;0.851283609867096;19842782.0;2794.9755859375;19842782.0;0.8620197772979736
62;21555290.0;2546.533935546875;21555290.0;0.8584336638450623;20454112.0;3146.87548828125;20454112.0;0.8569289445877075
63;21422814.0;2521.966796875;21422814.0;0.8403048515319824;20295848.0;2636.43701171875;20295848.0;0.8588663935661316
64;21983876.0;2903.06005859375;21983876.0;0.8525310754776001;21297688.0;2734.806640625;21297688.0;0.8518284559249878
65;20825324.0;2671.461181640625;20825324.0;0.8597204089164734;19830520.0;3051.568603515625;19830520.0;0.8612346053123474
66;21282692.0;2488.22314453125;21282692.0;0.8554701209068298;19461570.0;2843.790283203125;19461570.0;0.8642759919166565
67;20844214.0;2750.086181640625;20844214.0;0.8598657846450806;21146324.0;2576.239990234375;21146324.0;0.8531035780906677
68;21193926.0;2707.419677734375;21193926.0;0.8548822402954102;19734728.0;2809.693115234375;19734728.0;0.862597644329071
69;20940966.0;2452.7705078125;20940966.0;0.8578294515609741;20394386.0;3131.584228515625;20394386.0;0.8572580814361572
70;21680478.0;2709.566650390625;21680478.0;0.8532127141952515;19748816.0;2700.4091796875;19748816.0;0.8626507520675659
71;20930276.0;2719.647216796875;20930276.0;0.85623699426651;18905648.0;2812.37451171875;18905648.0;0.8682379722595215
72;21037414.0;2588.943359375;21037414.0;0.8549564480781555;20408552.0;2566.4794921875;20408552.0;0.858271598815918
73;21387508.0;2713.275146484375;21387508.0;0.8512316942214966;19947090.0;2768.25634765625;19947090.0;0.861339807510376
74;20970562.0;2659.34765625;20970562.0;0.8480014204978943;20409234.0;2561.135498046875;20409234.0;0.8581047058105469
75;21165822.0;2610.38037109375;21165822.0;0.8540034294128418;20065984.0;2696.76318359375;20065984.0;0.8605068922042847
76;20773576.0;2680.705322265625;20773576.0;0.8600590825080872;19740106.0;2838.67822265625;19740106.0;0.8626238107681274
77;20763992.0;2636.488525390625;20763992.0;0.8570421934127808;19671824.0;2603.15380859375;19671824.0;0.863011360168457
78;20882106.0;2693.301513671875;20882106.0;0.850908100605011;19898658.0;2744.493896484375;19898658.0;0.8616088628768921
79;20695116.0;2516.21337890625;20695116.0;0.8583304286003113;19609818.0;2783.011962890625;19609816.0;0.8632841110229492
80;20906790.0;2524.173583984375;20906790.0;0.8620134592056274;19755878.0;3064.47607421875;19755878.0;0.8622079491615295
81;21702550.0;2825.143798828125;21702550.0;0.8450828790664673;20879746.0;2568.989501953125;20879746.0;0.8547723293304443
82;21446770.0;2774.619140625;21446770.0;0.8585756421089172;20644686.0;2675.3515625;20644686.0;0.8564777970314026
83;21244506.0;2685.22607421875;21244506.0;0.8555411100387573;20254358.0;2518.413818359375;20254358.0;0.8591341972351074
84;20625494.0;2436.986328125;20625494.0;0.8605104088783264;21697966.0;3459.41650390625;21697966.0;0.84816575050354
85;22352070.0;2740.14892578125;22352070.0;0.8453637361526489;20128976.0;2692.153564453125;20128976.0;0.8601049184799194
86;21273140.0;2743.89111328125;21273140.0;0.8561214208602905;20686032.0;2684.966064453125;20686032.0;0.8563412427902222
87;21024236.0;2669.888916015625;21024236.0;0.8509849309921265;19496196.0;2568.952392578125;19496196.0;0.8641760945320129
88;21241822.0;2662.05712890625;21241822.0;0.8546653985977173;19711378.0;3012.97412109375;19711378.0;0.8626002669334412
89;20904970.0;2542.82861328125;20904970.0;0.8593562841415405;19757882.0;3016.16064453125;19757882.0;0.8619313836097717
90;21322302.0;2606.984130859375;21322302.0;0.8490473628044128;19694838.0;2704.48095703125;19694838.0;0.8628381490707397
91;21213830.0;2840.969970703125;21213830.0;0.8565044403076172;20275054.0;2692.002685546875;20275054.0;0.8592682480812073
92;21031354.0;2702.517333984375;21031354.0;0.8625074625015259;19226604.0;2631.641357421875;19226604.0;0.8661869764328003
93;20968012.0;2465.033203125;20968012.0;0.8587578535079956;19508410.0;2674.724609375;19508410.0;0.8639699220657349
94;20529606.0;2486.4619140625;20529606.0;0.8559802770614624;19769614.0;2975.080810546875;19769614.0;0.8624584674835205
95;21109590.0;2906.89306640625;21109590.0;0.8547142148017883;20249076.0;2641.301025390625;20249076.0;0.8592659831047058
96;20939520.0;2666.93212890625;20939520.0;0.8597809076309204;21435136.0;2486.32763671875;21435136.0;0.8509228229522705
97;21825028.0;2595.691650390625;21825028.0;0.8484281897544861;20316930.0;3165.251220703125;20316928.0;0.8580195903778076
98;22377872.0;2650.443603515625;22377872.0;0.8445290327072144;20948336.0;3326.962646484375;20948336.0;0.8539175391197205
99;22052752.0;2670.17138671875;22052752.0;0.8508096933364868;19678772.0;2914.678955078125;19678772.0;0.8625141382217407
