epoch;loss;mae;mean_squared_error;r2_score;val_loss;val_mae;val_mean_squared_error;val_r2_score
0;239496896.0;11429.509765625;239496896.0;-0.6774972677230835;111491864.0;7530.67919921875;111491864.0;0.3145153522491455
1;78979240.0;6569.1982421875;78979240.0;0.42524418234825134;51343268.0;5530.45703125;51343268.0;0.684991717338562
2;48229940.0;4486.013671875;48229940.0;0.6414875984191895;47776164.0;4056.401123046875;47776164.0;0.7060035467147827
3;50922608.0;4529.41015625;50922608.0;0.6292365789413452;52234496.0;5884.427734375;52234496.0;0.6772692799568176
4;47735872.0;4612.76513671875;47735872.0;0.6544045209884644;44145040.0;5311.20947265625;44145040.0;0.7285804748535156
5;39647724.0;4254.8388671875;39647724.0;0.7168269753456116;40453936.0;4125.63134765625;40453936.0;0.7519634962081909
6;38471124.0;3999.06982421875;38471124.0;0.7136737108230591;47503788.0;4047.603515625;47503788.0;0.7088820338249207
7;40302128.0;4164.4716796875;40302128.0;0.6953481435775757;51409660.0;4132.6796875;51409660.0;0.6849002242088318
8;42286816.0;4278.81103515625;42286816.0;0.6944432854652405;40429016.0;3989.44873046875;40429016.0;0.7524028420448303
9;36922828.0;3911.562744140625;36922828.0;0.7334805727005005;37892992.0;4075.7587890625;37892992.0;0.7680095434188843
10;36035600.0;3917.03515625;36035600.0;0.7400030493736267;37458012.0;4384.7890625;37458012.0;0.7705721855163574
11;35556032.0;4020.332275390625;35556032.0;0.7371991276741028;42242344.0;3967.857666015625;42242344.0;0.7417098879814148
12;35641788.0;3902.48779296875;35641788.0;0.7442633509635925;36844752.0;3922.946533203125;36844752.0;0.7749032378196716
13;34103988.0;3762.029541015625;34103988.0;0.7509260177612305;35810912.0;4191.41162109375;35810912.0;0.781133234500885
14;34010036.0;3808.642578125;34010036.0;0.755428671836853;34585156.0;3895.0302734375;34585156.0;0.7888113856315613
15;32630688.0;3775.033935546875;32630688.0;0.7661548852920532;33994800.0;3956.524658203125;33994800.0;0.792320966720581
16;32439044.0;3737.356201171875;32439044.0;0.7650957703590393;33209360.0;3942.923583984375;33209360.0;0.7968396544456482
17;32494588.0;3681.707275390625;32494588.0;0.7640196084976196;32196910.0;3693.609619140625;32196910.0;0.8031091690063477
18;31275522.0;3633.755615234375;31275522.0;0.7741794586181641;36882652.0;3600.480224609375;36882652.0;0.7744548916816711
19;28883276.0;3444.05029296875;28883276.0;0.7933898568153381;31251408.0;3503.141845703125;31251408.0;0.8086199760437012
20;27617198.0;3246.3359375;27617198.0;0.7965821027755737;32006734.0;3376.683349609375;32006734.0;0.8042266368865967
21;26735348.0;3215.487548828125;26735348.0;0.80416339635849;29719210.0;3350.984619140625;29719210.0;0.818037211894989
22;26591666.0;3231.65625;26591666.0;0.8101710677146912;29386730.0;3350.3662109375;29386730.0;0.8198601603507996
23;27319756.0;3224.39013671875;27319756.0;0.7969564199447632;30349512.0;3223.116943359375;30349512.0;0.8139146566390991
24;26950348.0;3118.440185546875;26950348.0;0.8041700720787048;28750472.0;3309.559814453125;28750472.0;0.8232543468475342
25;25683626.0;3003.244384765625;25683626.0;0.8107343316078186;29895884.0;3871.23583984375;29895884.0;0.8156298398971558
26;26300896.0;3053.721435546875;26300896.0;0.8078721165657043;28969102.0;3518.91650390625;28969102.0;0.821230947971344
27;24543224.0;2914.88720703125;24543224.0;0.8168601393699646;28139754.0;3318.0263671875;28139754.0;0.8270982503890991
28;24240632.0;3059.021240234375;24240632.0;0.8208090662956238;28322346.0;3262.242919921875;28322346.0;0.82579505443573
29;24074902.0;2840.535888671875;24074902.0;0.8295966386795044;29461976.0;2922.108642578125;29461976.0;0.8188892602920532
30;24097800.0;2840.47265625;24097800.0;0.8242937326431274;29193882.0;3005.164306640625;29193882.0;0.8207457065582275
31;25157354.0;3033.135986328125;25157354.0;0.8172703981399536;28026638.0;3452.15234375;28026638.0;0.827411413192749
32;24016026.0;2826.97802734375;24016026.0;0.8078548312187195;30713756.0;3813.5712890625;30713756.0;0.8101158738136292
33;24801490.0;2839.736083984375;24801490.0;0.8244763016700745;27931256.0;3226.9296875;27931256.0;0.8280515670776367
34;23325384.0;2856.31787109375;23325384.0;0.8273480534553528;27398476.0;3417.517333984375;27398476.0;0.8310099840164185
35;24078456.0;2976.82275390625;24078456.0;0.8121313452720642;29326326.0;2912.859619140625;29326326.0;0.8198403716087341
36;23734060.0;2891.69677734375;23734060.0;0.8247251510620117;29705930.0;2954.14697265625;29705930.0;0.8176583051681519
37;23329486.0;2831.579345703125;23329486.0;0.8375771641731262;28092226.0;3251.002685546875;28092226.0;0.8271592855453491
38;23162750.0;2871.623291015625;23162750.0;0.8299760222434998;28252364.0;3633.1240234375;28252364.0;0.8255625367164612
