epoch;loss;mae;mean_squared_error;r2_score;val_loss;val_mae;val_mean_squared_error;val_r2_score
0;277913440.0;12204.8232421875;277913440.0;-0.6827922463417053;95904664.0;6282.15283203125;95904664.0;0.22088691592216492
1;113282632.0;6995.244140625;113282632.0;0.30365413427352905;135299424.0;10426.4248046875;135299424.0;-0.2514495551586151
2;68266040.0;6002.3837890625;68266040.0;0.5762593150138855;64501696.0;5561.32666015625;64501692.0;0.395137220621109
3;54692744.0;4496.6455078125;54692744.0;0.660119891166687;81937896.0;6913.423828125;81937896.0;0.2886187434196472
4;47940600.0;4713.533203125;47940600.0;0.7006285786628723;45688616.0;4369.505859375;45688616.0;0.5980021953582764
5;44363164.0;4274.228515625;44363164.0;0.7233697175979614;52439284.0;4849.29443359375;52439284.0;0.5065262317657471
6;40758368.0;4218.6240234375;40758368.0;0.7447742819786072;42815652.0;4155.57080078125;42815652.0;0.6130584478378296
7;36092192.0;3667.5263671875;36092192.0;0.7708321809768677;45615620.0;4598.357421875;45615620.0;0.5882433652877808
8;36335840.0;3584.916748046875;36335840.0;0.7755823731422424;43028116.0;3915.814453125;43028116.0;0.5986555814743042
9;36678816.0;3797.982177734375;36678816.0;0.7680855989456177;41977988.0;4234.7626953125;41977988.0;0.6199994087219238
10;35536864.0;3891.392822265625;35536864.0;0.7769983410835266;43441716.0;4389.115234375;43441716.0;0.6121388673782349
11;34627536.0;3579.76953125;34627536.0;0.7642210125923157;39777448.0;3854.9619140625;39777448.0;0.6320803165435791
12;35138660.0;3723.30859375;35138660.0;0.7740369439125061;39058532.0;3947.2919921875;39058532.0;0.6471662521362305
13;34116324.0;3688.390380859375;34116324.0;0.7884358167648315;39138476.0;3993.504638671875;39138476.0;0.6478333473205566
14;35934248.0;3775.79345703125;35934248.0;0.7656364440917969;37381484.0;3793.956787109375;37381484.0;0.6565996408462524
15;34376784.0;3622.143310546875;34376784.0;0.7799510359764099;37591788.0;3810.451416015625;37591788.0;0.6526700258255005
16;33907312.0;3681.106201171875;33907312.0;0.789152979850769;37662432.0;3929.736083984375;37662432.0;0.6588367223739624
17;33476408.0;3686.601806640625;33476408.0;0.7903194427490234;41696304.0;4253.31494140625;41696304.0;0.6293187141418457
