epoch;loss;mae;mean_squared_error;r2_score;val_loss;val_mae;val_mean_squared_error;val_r2_score
0;259788128.0;11820.3193359375;259788128.0;-1.169935941696167;445364768.0;15446.8125;445364768.0;-1.1412973403930664
1;243427696.0;11197.685546875;243427696.0;-1.0228155851364136;312246848.0;11658.9638671875;312246848.0;-0.5012713074684143
2;129849440.0;7593.00927734375;129849440.0;-0.029929891228675842;254423440.0;14264.787109375;254423440.0;-0.22325855493545532
3;222811936.0;13250.6875;222811936.0;-0.8232115507125854;160780784.0;8102.7001953125;160780784.0;0.22697187960147858
4;91119416.0;6014.88037109375;91119416.0;0.19809827208518982;276703872.0;11196.52734375;276703872.0;-0.33038198947906494
5;151971952.0;8077.81103515625;151971952.0;-0.28859996795654297;297746048.0;11989.9609375;297746048.0;-0.4315521717071533
6;158629184.0;8548.640625;158629184.0;-0.3225976824760437;247668096.0;10825.9365234375;247668096.0;-0.19077910482883453
7;124566784.0;7240.96728515625;124566784.0;0.018196523189544678;118669328.0;7121.16552734375;118669328.0;0.42944225668907166
8;53615852.0;4669.0888671875;53615852.0;0.5820547938346863;44453224.0;5001.18310546875;44453224.0;0.7862704992294312
9;69650576.0;6660.82275390625;69650576.0;0.4071769118309021;63899932.0;6189.15625;63899932.0;0.6927714347839355
10;59820488.0;6050.24169921875;59820488.0;0.5178580284118652;49731840.0;4871.60693359375;49731840.0;0.7608911395072937
11;38188136.0;3977.498291015625;38188136.0;0.6508338451385498;104092088.0;6953.3447265625;104092088.0;0.49952906370162964
12;62628188.0;4960.0810546875;62628188.0;0.47281593084335327;105820320.0;7020.15283203125;105820320.0;0.49121978878974915
13;56683272.0;4689.87548828125;56683272.0;0.5322743654251099;58466052.0;5129.95849609375;58466052.0;0.7188973426818848
14;37619396.0;3897.782470703125;37619396.0;0.6907764673233032;36983340.0;3875.854736328125;36983340.0;0.8221854567527771
15;46214980.0;4718.9462890625;46214980.0;0.6093171834945679;39763600.0;4193.69970703125;39763600.0;0.8088180422782898
16;38601032.0;4368.8310546875;38601032.0;0.673353374004364;43573408.0;4438.60302734375;43573408.0;0.7905006408691406
17;31626248.0;3506.117431640625;31626248.0;0.7333148717880249;68999736.0;5314.111328125;68999736.0;0.6682518124580383
18;39740104.0;3598.92919921875;39740104.0;0.6695208549499512;67412504.0;5217.51171875;67412504.0;0.6758831143379211
19;36377408.0;3478.1953125;36377408.0;0.697982668876648;45651856.0;4589.76123046875;45651856.0;0.7805075645446777
20;30695004.0;3840.303955078125;30695004.0;0.7099099159240723;35730756.0;4625.80517578125;35730756.0;0.8282078504562378
21;33154322.0;4647.27880859375;33154322.0;0.717491865158081;35734908.0;4658.46826171875;35734908.0;0.828187882900238
