;mean_absolute_error;mean_squared_error;loss;num_examples;num_batches;val_mean_absolute_error;val_mean_squared_error;val_loss;val_num_examples;val_num_batches
0;6401.5635;94953080.0;95114760.0;48100;378;13037.158;284886660.0;288517280.0;108;4
1;6105.8354;86396650.0;86497580.0;48100;378;13034.719;284816960.0;288447100.0;108;4
2;5942.7646;81663210.0;81734420.0;48100;378;13024.155;284504640.0;288132060.0;108;4
3;5789.052;77470210.0;77514370.0;48100;378;12998.045;283717250.0;287337340.0;108;4
4;5644.414;73616170.0;73635090.0;48100;378;12948.423;282195600.0;285800770.0;108;4
5;5503.8794;69968550.0;69963880.0;48100;378;12867.597;279677200.0;283256600.0;108;4
6;5366.433;66466876.0;66439956.0;48100;378;12748.077;275910370.0;279449950.0;108;4
7;5236.9873;63234124.0;63184420.0;48100;378;12582.758;270659680.0;274141920.0;108;4
8;5112.0044;60157570.0;60086804.0;48100;378;12364.854;263722270.0;267127060.0;108;4
9;4981.743;57145548.0;57054780.0;48100;378;12088.2;254939230.0;258244530.0;108;4
10;4855.5557;54262076.0;54150480.0;48100;378;11747.464;244216350.0;247399150.0;108;4
11;4730.5464;51493124.0;51366172.0;48100;378;11337.287;231517280.0;234553360.0;108;4
12;4607.699;48862590.0;48714076.0;48100;378;10852.602;216850080.0;219715090.0;108;4
13;4485.1294;46309104.0;46141300.0;48100;378;10292.171;200416540.0;203087230.0;108;4
14;4359.5737;43769596.0;43592736.0;48100;378;9655.375;182519540.0;184974620.0;108;4
15;4231.7363;41336980.0;41149710.0;48100;378;8951.335;163682430.0;165906850.0;108;4
16;4103.316;39011936.0;38816530.0;48100;378;8199.444;144547250.0;146533340.0;108;4
17;3970.668;36798784.0;36602620.0;48100;378;7421.2905;125830104.0;127577140.0;108;4
18;3837.024;34751068.0;34556600.0;48100;378;6652.8174;108071320.0;109585730.0;108;4
19;3708.988;32886124.0;32691640.0;48100;378;5923.589;91629370.0;92921300.0;108;4
20;3581.205;31178300.0;30989322.0;48100;378;5228.6396;76741250.0;77824480.0;108;4
21;3455.9504;29558210.0;29370314.0;48100;378;4600.264;63619320.0;64513716.0;108;4
22;3326.601;28009810.0;27818862.0;48100;378;4081.5098;52363524.0;53090350.0;108;4
23;3207.2546;26652932.0;26459358.0;48100;378;3677.249;43133500.0;43720590.0;108;4
24;3107.363;25558078.0;25358348.0;48100;378;3571.6511;36135228.0;36615188.0;108;4
25;3076.6187;25206294.0;25009824.0;48100;378;3705.6997;31602848.0;32009502.0;108;4
26;3005.5674;24492014.0;24288110.0;48100;378;3988.6816;29558700.0;29922888.0;108;4
27;2944.1548;23850300.0;23649646.0;48100;378;4311.9473;29809096.0;30155534.0;108;4
28;2904.1997;23491002.0;23286398.0;48100;378;4700.13;32062174.0;32412206.0;108;4
29;2929.0671;23718100.0;23515736.0;48100;378;5119.556;35693228.0;36052144.0;108;4
30;2948.25;23899788.0;23703434.0;48100;378;5480.2773;39542040.0;39904020.0;108;4
31;2945.2947;23936698.0;23741782.0;48100;378;5736.9062;42521390.0;42879772.0;108;4
32;2935.262;23906352.0;23711622.0;48100;378;5872.7085;44132944.0;44479980.0;108;4
33;2915.5886;23780200.0;23585652.0;48100;378;5914.335;44397064.0;44727844.0;108;4
34;2892.7073;23633528.0;23440026.0;48100;378;5842.6284;43385890.0;43687990.0;108;4
35;2866.9229;23447524.0;23252528.0;48100;378;5692.667;41594630.0;41858012.0;108;4
36;2842.779;23265848.0;23069644.0;48100;378;5495.566;39409972.0;39634492.0;108;4
37;2820.0557;23095556.0;22899060.0;48100;378;5294.5986;37124320.0;37311790.0;108;4
38;2802.7473;22956712.0;22759506.0;48100;378;5108.7144;35117760.0;35272430.0;108;4
39;2789.4172;22826738.0;22628540.0;48100;378;4947.1123;33422188.0;33545702.0;108;4
40;2781.0784;22745472.0;22547270.0;48100;378;4818.509;32093036.0;32193174.0;108;4
41;2773.2102;22674960.0;22475630.0;48100;378;4729.062;31133046.0;31216024.0;108;4
42;2765.6287;22579362.0;22379324.0;48100;378;4663.49;30431802.0;30499382.0;108;4
43;2753.4868;22403146.0;22200998.0;48100;378;4610.1313;29878566.0;29931646.0;108;4
44;2745.8323;22293632.0;22092886.0;48100;378;4572.0977;29516140.0;29555164.0;108;4
45;2741.8547;22231750.0;22030732.0;48100;378;4536.618;29220486.0;29245116.0;108;4
46;2741.2893;22159426.0;21959554.0;48100;378;4489.2417;28865090.0;28872552.0;108;4
47;2735.7224;22096570.0;21892810.0;48100;378;4428.354;28486564.0;28475224.0;108;4
48;2745.3389;22131302.0;21930198.0;48100;378;4344.429;28003612.0;27970878.0;108;4
49;2746.6516;22144666.0;21947262.0;48100;378;4227.2207;27384008.0;27323882.0;108;4
