;mean_absolute_error;mean_squared_error;loss;num_examples;num_batches;val_mean_absolute_error;val_mean_squared_error;val_loss;val_num_examples;val_num_batches
0;6251.196;91050710.0;91196490.0;48100;378;11251.543;228384320.0;228050530.0;108;4
1;5929.2856;82107790.0;82196910.0;48100;378;11249.287;228327620.0;227993920.0;108;4
2;5778.7935;77830380.0;77893130.0;48100;378;11240.186;228088750.0;227755420.0;108;4
3;5634.857;73976810.0;74015870.0;48100;378;11218.125;227494690.0;227162140.0;108;4
4;5496.415;70398500.0;70414710.0;48100;378;11176.142;226342690.0;226011820.0;108;4
5;5352.058;66808004.0;66801764.0;48100;378;11107.172;224425120.0;224097310.0;108;4
6;5215.1567;63432052.0;63404240.0;48100;378;11004.015;221526460.0;221203870.0;108;4
7;5078.631;60134372.0;60083948.0;48100;378;10859.648;217442370.0;217127400.0;108;4
8;4949.5557;57067484.0;56996080.0;48100;378;10666.385;211943360.0;211638300.0;108;4
9;4822.1226;54150516.0;54058972.0;48100;378;10416.686;204841220.0;204547760.0;108;4
10;4697.1294;51358144.0;51246156.0;48100;378;10104.367;196041460.0;195761020.0;108;4
11;4576.528;48708550.0;48579816.0;48100;378;9724.972;185536380.0;185270960.0;108;4
12;4453.1367;46103120.0;45959256.0;48100;378;9276.384;173435300.0;173185600.0;108;4
13;4328.8525;43559256.0;43397764.0;48100;378;8761.27;160018200.0;159784900.0;108;4
14;4208.8774;41176130.0;40998824.0;48100;378;8186.5527;145676400.0;145460770.0;108;4
15;4092.1719;38950100.0;38757548.0;48100;378;7561.2275;130824370.0;130629140.0;108;4
16;3976.9048;36848580.0;36646320.0;48100;378;6900.046;115856160.0;115683780.0;108;4
17;3862.9158;34918188.0;34706020.0;48100;378;6222.83;101299440.0;101152450.0;108;4
18;3743.486;33067538.0;32856230.0;48100;378;5551.738;87488460.0;87369420.0;108;4
19;3633.8684;31371606.0;31155432.0;48100;378;4908.778;74682210.0;74592696.0;108;4
20;3514.5295;29707152.0;29497730.0;48100;378;4292.467;63198210.0;63137108.0;108;4
21;3379.4717;28026362.0;27817874.0;48100;378;3754.684;53276544.0;53243564.0;108;4
22;3262.999;26637860.0;26429554.0;48100;378;3370.281;45081310.0;45078980.0;108;4
23;3143.9656;25204560.0;24997738.0;48100;378;3206.228;38857536.0;38887204.0;108;4
24;3076.917;24396734.0;24195254.0;48100;378;3370.1711;34938076.0;35008292.0;108;4
25;2970.7708;23264416.0;23059210.0;48100;378;3761.7466;33554426.0;33671388.0;108;4
26;2956.2798;23127918.0;22930406.0;48100;378;4302.326;34744516.0;34907590.0;108;4
27;2918.085;22737654.0;22538924.0;48100;378;4870.511;38224950.0;38428544.0;108;4
28;2938.4583;22955976.0;22761996.0;48100;378;5437.089;43332184.0;43566564.0;108;4
29;2941.1262;23036424.0;22841994.0;48100;378;5998.1606;48872640.0;49120860.0;108;4
30;2941.2808;23119688.0;22911064.0;48100;378;6440.8457;53624136.0;53865600.0;108;4
31;2931.7732;23108394.0;22899636.0;48100;378;6711.422;56889096.0;57112468.0;108;4
32;2918.2783;23044554.0;22835008.0;48100;378;6825.7314;58380310.0;58577570.0;108;4
33;2902.9602;22934628.0;22717560.0;48100;378;6818.1133;58331470.0;58504164.0;108;4
34;2873.0278;22699426.0;22486604.0;48100;378;6702.3213;56852524.0;57005810.0;108;4
35;2844.5652;22451290.0;22233628.0;48100;378;6499.529;54178816.0;54310636.0;108;4
36;2817.3926;22188142.0;21973678.0;48100;378;6237.495;50780630.0;50891510.0;108;4
37;2792.857;21941606.0;21725116.0;48100;378;5944.0234;47091116.0;47178190.0;108;4
38;2770.2349;21697560.0;21488924.0;48100;378;5653.9214;43553184.0;43626250.0;108;4
39;2755.6904;21535662.0;21330778.0;48100;378;5384.601;40393050.0;40462590.0;108;4
40;2742.33;21366770.0;21160580.0;48100;378;5156.373;37656230.0;37726172.0;108;4
41;2727.238;21183868.0;20978882.0;48100;378;4966.9453;35363076.0;35434780.0;108;4
42;2719.1672;21067576.0;20863736.0;48100;378;4797.8716;33429944.0;33502084.0;108;4
43;2711.7568;20966044.0;20762246.0;48100;378;4641.092;31714056.0;31787896.0;108;4
44;2710.2253;20916318.0;20713530.0;48100;378;4499.824;30253212.0;30334158.0;108;4
45;2705.832;20820952.0;20620340.0;48100;378;4373.015;29034016.0;29124900.0;108;4
46;2702.7434;20762338.0;20563432.0;48100;378;4251.028;27961628.0;28060362.0;108;4
47;2697.094;20668798.0;20469724.0;48100;378;4128.1157;27005420.0;27111970.0;108;4
48;2698.7502;20673618.0;20470854.0;48100;378;4003.8245;26154282.0;26266916.0;108;4
49;2701.6995;20669408.0;20471364.0;48100;378;3872.2922;25356944.0;25474230.0;108;4
