;mean_absolute_error;mean_squared_error;loss;num_examples;num_batches;val_mean_absolute_error;val_mean_squared_error;val_loss;val_num_examples;val_num_batches
0;6279.1406;93286690.0;93700904.0;48200;379;14216.338;325720160.0;330962530.0;108;4
1;5987.2256;84724240.0;85082140.0;48200;379;14213.841;325643330.0;330885200.0;108;4
2;5812.126;79800616.0;80128140.0;48200;379;14203.295;325304130.0;330543100.0;108;4
3;5656.43;75624550.0;75927340.0;48200;379;14177.494;324449800.0;329680540.0;108;4
4;5510.9478;71825016.0;72104410.0;48200;379;14128.563;322802620.0;328016030.0;108;4
5;5371.773;68276020.0;68533360.0;48200;379;14048.987;320085980.0;325268670.0;108;4
6;5238.685;64931550.0;65167956.0;48200;379;13931.3545;316030620.0;321165020.0;108;4
7;5103.354;61648390.0;61865350.0;48200;379;13768.278;310381150.0;315445800.0;108;4
8;4968.5586;58455800.0;58654210.0;48200;379;13552.873;302910340.0;307878560.0;108;4
9;4829.151;55278470.0;55459860.0;48200;379;13278.432;293429020.0;298270980.0;108;4
10;4701.099;52331292.0;52496410.0;48200;379;12936.285;281732830.0;286415600.0;108;4
11;4573.76;49490400.0;49640936.0;48200;379;12518.635;267715330.0;272203170.0;108;4
12;4451.776;46809384.0;46945710.0;48200;379;12019.356;251394190.0;255652080.0;108;4
13;4328.7183;44250584.0;44374016.0;48200;379;11439.803;232993340.0;236987260.0;108;4
14;4206.463;41780850.0;41893120.0;48200;379;10776.735;212838690.0;216535170.0;108;4
15;4084.845;39417584.0;39521100.0;48200;379;10036.57;191552020.0;194925860.0;108;4
16;3970.3743;37307710.0;37402376.0;48200;379;9238.85;169890500.0;172922770.0;108;4
17;3848.9612;35226944.0;35316188.0;48200;379;8395.303;148607920.0;151287840.0;108;4
18;3725.2322;33285658.0;33370352.0;48200;379;7552.041;128560110.0;130886700.0;108;4
19;3602.0583;31446008.0;31526504.0;48200;379;6761.241;110174340.0;112153784.0;108;4
20;3492.64;29877686.0;29953802.0;48200;379;6053.4995;93775220.0;95422536.0;108;4
21;3384.5923;28446082.0;28517220.0;48200;379;5421.9907;79395710.0;80734160.0;108;4
22;3281.3442;27179440.0;27245822.0;48200;379;4859.256;67062340.0;68121580.0;108;4
23;3177.733;25930300.0;25989978.0;48200;379;4346.96;56787324.0;57599972.0;108;4
24;3044.783;24454454.0;24504602.0;48200;379;4040.2402;48661890.0;49265236.0;108;4
25;2971.7;23696258.0;23740030.0;48200;379;3980.2935;42541124.0;42976816.0;108;4
26;2926.8982;23228014.0;23269630.0;48200;379;4110.6836;38533480.0;38845096.0;108;4
27;2870.0066;22619750.0;22657988.0;48200;379;4307.343;36494944.0;36724476.0;108;4
28;2809.6614;22071826.0;22104982.0;48200;379;4530.5156;36073216.0;36259764.0;108;4
29;2791.1995;21883578.0;21915330.0;48200;379;4808.2495;36869476.0;37040524.0;108;4
30;2797.9717;21966026.0;21999272.0;48200;379;5125.611;38563256.0;38739460.0;108;4
31;2791.9023;21905140.0;21937610.0;48200;379;5373.568;40342280.0;40534110.0;108;4
32;2776.3223;21795904.0;21828430.0;48200;379;5516.1074;41584624.0;41794810.0;108;4
33;2759.3708;21680434.0;21712386.0;48200;379;5574.299;41966844.0;42187900.0;108;4
34;2735.2246;21480286.0;21510962.0;48200;379;5547.255;41512176.0;41734110.0;108;4
35;2710.9814;21252626.0;21282886.0;48200;379;5439.909;40245116.0;40460810.0;108;4
36;2684.3054;21023668.0;21052260.0;48200;379;5282.6406;38562264.0;38765224.0;108;4
37;2665.9236;20853776.0;20881792.0;48200;379;5098.334;36698884.0;36877412.0;108;4
38;2647.202;20664206.0;20691788.0;48200;379;4913.3037;34968120.0;35114924.0;108;4
39;2629.4814;20473276.0;20499314.0;48200;379;4752.802;33567772.0;33684110.0;108;4
40;2612.3242;20301118.0;20326948.0;48200;379;4631.2285;32481210.0;32568538.0;108;4
41;2610.992;20232110.0;20257246.0;48200;379;4533.498;31626544.0;31685802.0;108;4
42;2609.0542;20176448.0;20201126.0;48200;379;4454.0854;30938136.0;30969690.0;108;4
43;2602.457;20112374.0;20137086.0;48200;379;4382.093;30328936.0;30336318.0;108;4
44;2601.4236;20097792.0;20121836.0;48200;379;4313.7705;29855712.0;29844792.0;108;4
45;2607.048;20155982.0;20180580.0;48200;379;4236.859;29423832.0;29395904.0;108;4
46;2618.4592;20227680.0;20253086.0;48200;379;4132.787;28974572.0;28931762.0;108;4
47;2629.2832;20353402.0;20376894.0;48200;379;3999.9937;28500840.0;28445658.0;108;4
48;2633.057;20418328.0;20442686.0;48200;379;3845.99;28064814.0;27998754.0;108;4
49;2632.8196;20454878.0;20479958.0;48200;379;3686.8552;27710464.0;27633340.0;108;4
