;mean_absolute_error;mean_squared_error;loss;num_examples;num_batches;val_mean_absolute_error;val_mean_squared_error;val_loss;val_num_examples;val_num_batches
0;6126.964;89552040.0;89866904.0;48100;378;13350.975;313792000.0;315732600.0;108;4
1;5810.635;80829896.0;81097410.0;48100;378;13348.734;313724930.0;315665570.0;108;4
2;5649.9497;76524344.0;76767950.0;48100;378;13340.232;313457540.0;315397700.0;108;4
3;5492.7373;72546290.0;72768380.0;48100;378;13320.382;312808030.0;314746600.0;108;4
4;5352.0312;69017010.0;69220060.0;48100;378;13283.494;311566340.0;313501400.0;108;4
5;5208.6216;65532370.0;65717696.0;48100;378;13223.327;309497440.0;311426560.0;108;4
6;5067.5996;62122104.0;62291144.0;48100;378;13133.32;306352580.0;308272580.0;108;4
7;4930.968;58801384.0;58952988.0;48100;378;13006.555;301881920.0;303789440.0;108;4
8;4806.4756;55810580.0;55945196.0;48100;378;12834.477;295798850.0;297689060.0;108;4
9;4689.1885;53025160.0;53144148.0;48100;378;12605.638;287771400.0;289638400.0;108;4
10;4570.043;50234990.0;50337696.0;48100;378;12307.564;277481600.0;279317660.0;108;4
11;4449.684;47537596.0;47623468.0;48100;378;11929.681;264740000.0;266534640.0;108;4
12;4332.701;44982616.0;45055424.0;48100;378;11466.928;249618180.0;251360130.0;108;4
13;4209.9893;42430120.0;42494024.0;48100;378;10919.295;232383680.0;234058880.0;108;4
14;4088.5579;39982436.0;40044108.0;48100;378;10296.271;213580960.0;215172600.0;108;4
15;3967.1243;37657732.0;37724668.0;48100;378;9617.98;194010100.0;195500030.0;108;4
16;3848.4648;35513096.0;35581268.0;48100;378;8910.947;174390800.0;175761630.0;108;4
17;3734.0103;33606344.0;33674164.0;48100;378;8197.734;155393380.0;156631180.0;108;4
18;3616.6284;31839054.0;31912024.0;48100;378;7496.061;137417890.0;138509440.0;108;4
19;3502.583;30177280.0;30255586.0;48100;378;6862.5845;120720820.0;121654424.0;108;4
20;3363.1978;28391052.0;28474136.0;48100;378;6279.7246;105553070.0;106321410.0;108;4
21;3219.6223;26731284.0;26821778.0;48100;378;5778.0625;92064320.0;92665970.0;108;4
22;3103.0054;25427328.0;25516192.0;48100;378;5369.96;80131160.0;80571816.0;108;4
23;2995.892;24316576.0;24401890.0;48100;378;5031.3906;69816980.0;70108930.0;108;4
24;2906.3435;23306830.0;23383332.0;48100;378;4887.642;61263460.0;61424236.0;108;4
25;2865.8645;22857674.0;22929698.0;48100;378;4800.1895;54568130.0;54621256.0;108;4
26;2818.0981;22482360.0;22554786.0;48100;378;4795.6895;49915216.0;49891324.0;108;4
27;2722.1929;21410004.0;21475112.0;48100;378;4844.4023;47111976.0;47042836.0;108;4
28;2661.7065;20854630.0;20921032.0;48100;378;5041.938;45922428.0;45840900.0;108;4
29;2688.7637;21192320.0;21255346.0;48100;378;5287.449;46189930.0;46124656.0;108;4
30;2688.1812;21232202.0;21298920.0;48100;378;5540.311;47512984.0;47481796.0;108;4
31;2684.613;21270160.0;21336228.0;48100;378;5753.3057;49170204.0;49186770.0;108;4
32;2678.2256;21260624.0;21327032.0;48100;378;5902.819;50574084.0;50642908.0;108;4
33;2663.4602;21179736.0;21246750.0;48100;378;5976.2676;51330216.0;51443176.0;108;4
34;2641.1765;21006340.0;21072874.0;48100;378;5954.366;51195764.0;51339240.0;108;4
35;2613.3975;20763562.0;20829006.0;48100;378;5855.932;50351812.0;50503492.0;108;4
36;2588.0376;20540058.0;20605008.0;48100;378;5700.208;49019810.0;49166384.0;108;4
37;2568.7036;20361416.0;20423994.0;48100;378;5504.8223;47403612.0;47536200.0;108;4
38;2549.958;20147770.0;20210330.0;48100;378;5301.008;45880276.0;45993616.0;108;4
39;2532.9077;19966222.0;20027160.0;48100;378;5106.204;44574508.0;44663996.0;108;4
40;2510.1309;19729428.0;19791218.0;48100;378;4939.9224;43493870.0;43560156.0;108;4
41;2494.6804;19571108.0;19629426.0;48100;378;4804.6123;42572216.0;42616380.0;108;4
42;2491.1118;19476880.0;19530336.0;48100;378;4695.8135;41767612.0;41792670.0;108;4
43;2481.3125;19326510.0;19379842.0;48100;378;4611.424;41063670.0;41073372.0;108;4
44;2479.3257;19262764.0;19312178.0;48100;378;4543.788;40423580.0;40420830.0;108;4
45;2476.7258;19212236.0;19263558.0;48100;378;4482.549;39866610.0;39855852.0;108;4
46;2478.9712;19249134.0;19303316.0;48100;378;4419.1655;39415308.0;39401620.0;108;4
47;2487.154;19362594.0;19419022.0;48100;378;4339.6216;39030748.0;39014372.0;108;4
48;2496.5017;19475930.0;19540118.0;48100;378;4243.631;38730980.0;38714950.0;108;4
49;2499.1304;19516904.0;19580710.0;48100;378;4130.667;38508056.0;38494484.0;108;4
