epoch;loss;mae;mean_squared_error;r2_score;val_loss;val_mae;val_mean_squared_error;val_r2_score
0;232517664.0;11444.95703125;232517664.0;-0.6810842156410217;109112768.0;6949.1865234375;109112768.0;0.29800790548324585
1;101973888.0;7098.796875;101973888.0;0.2781205475330353;47180120.0;5733.986328125;47180120.0;0.694490909576416
2;58096816.0;4913.89404296875;58096816.0;0.5810731053352356;75721688.0;5382.98828125;75721688.0;0.5014738440513611
3;54032680.0;4478.87841796875;54032680.0;0.6021574139595032;46604120.0;4916.54638671875;46604120.0;0.695193886756897
4;45486624.0;4588.73583984375;45486624.0;0.6824324727058411;40722076.0;4808.61474609375;40722076.0;0.7359604835510254
5;43563204.0;4709.11279296875;43563204.0;0.6888512372970581;46563788.0;4071.831298828125;46563788.0;0.6994420886039734
6;40496228.0;4295.62109375;40496228.0;0.7075115442276001;39102988.0;4123.5556640625;39102992.0;0.7471804022789001
7;38318380.0;3904.897216796875;38318380.0;0.7275426983833313;37977340.0;4053.441650390625;37977340.0;0.7539939880371094
8;37910792.0;3868.239013671875;37910792.0;0.7299489974975586;37629240.0;4301.759765625;37629240.0;0.7562997341156006
9;37764128.0;4105.14990234375;37764128.0;0.7294389009475708;40042456.0;4014.068359375;40042456.0;0.741897702217102
10;38369832.0;4109.552734375;38369832.0;0.7249307036399841;38978904.0;3975.93310546875;38978904.0;0.7489262819290161
11;36686824.0;3879.859130859375;36686824.0;0.7266136407852173;36694744.0;4271.82861328125;36694744.0;0.7631291151046753
12;38083660.0;4012.03564453125;38083660.0;0.7369572520256042;36747040.0;4428.5869140625;36747040.0;0.7631320357322693
13;36175612.0;4080.9970703125;36175612.0;0.7292118072509766;38395216.0;3928.986083984375;38395216.0;0.7528727054595947
14;34779248.0;3806.27197265625;34779248.0;0.7449048161506653;35967960.0;4246.5;35967960.0;0.7681936025619507
15;35450680.0;3884.022705078125;35450680.0;0.7475305199623108;33687116.0;4056.269775390625;33687116.0;0.7829932570457458
16;33466928.0;3839.0888671875;33466928.0;0.7639008164405823;33538546.0;3823.32763671875;33538544.0;0.783934473991394
17;32659422.0;3733.193603515625;32659422.0;0.7651990652084351;32029696.0;3867.9072265625;32029696.0;0.7934428453445435
18;32055444.0;3664.20263671875;32055444.0;0.7683857679367065;30490316.0;3726.436279296875;30490316.0;0.8033491373062134
19;30475070.0;3540.23193359375;30475070.0;0.7867236137390137;29820156.0;3569.14697265625;29820156.0;0.8077278137207031
20;29422694.0;3376.60595703125;29422694.0;0.7878188490867615;29121646.0;3398.99072265625;29121646.0;0.8113698959350586
21;27614624.0;3372.7353515625;27614624.0;0.8039901852607727;27793556.0;3449.783203125;27793556.0;0.8200603723526001
22;27130420.0;3292.3486328125;27130420.0;0.7994865775108337;27483024.0;3286.27880859375;27483024.0;0.8218950033187866
