epoch;loss;mae;mean_squared_error;r2_score;val_loss;val_mae;val_mean_squared_error;val_r2_score
0;298701760.0;12770.1171875;298701760.0;-1.226348876953125;323362592.0;13143.732421875;323362592.0;-1.1232240200042725
1;282953184.0;12196.5361328125;282953184.0;-1.0915985107421875;271953216.0;11300.6865234375;271953216.0;-0.7855476140975952
2;190908688.0;8959.087890625;190908688.0;-0.3908916115760803;119586856.0;7740.46728515625;119586856.0;0.2131236493587494
3;120375264.0;9446.7724609375;120375264.0;0.10622356832027435;108246680.0;8599.6259765625;108246680.0;0.28644442558288574
4;97196344.0;7273.291015625;97196344.0;0.2758882939815521;110152896.0;6683.630859375;110152896.0;0.27746525406837463
5;85341216.0;6412.22607421875;85341216.0;0.3699636459350586;79433568.0;6926.6181640625;79433568.0;0.4783855080604553
6;69214408.0;7107.2802734375;69214408.0;0.4872474670410156;66221632.0;6510.5185546875;66221632.0;0.5659948587417603
7;55937312.0;5733.23876953125;55937312.0;0.5843034386634827;56294252.0;5160.2822265625;56294252.0;0.6335864067077637
8;45283372.0;5046.8798828125;45283372.0;0.6654491424560547;43665236.0;4990.703125;43665236.0;0.716835618019104
9;39064592.0;4586.203125;39064592.0;0.7097436189651489;40932056.0;4117.75390625;40932056.0;0.7367358207702637
10;37390636.0;3814.203857421875;37390636.0;0.7129459977149963;39472780.0;3943.7275390625;39472780.0;0.7460975646972656
11;37102004.0;3843.113037109375;37102004.0;0.7252752184867859;39122312.0;3885.243896484375;39122312.0;0.7484844923019409
12;36302508.0;3719.69287109375;36302508.0;0.7283157706260681;38653416.0;3996.950439453125;38653416.0;0.7512451410293579
13;35404120.0;3914.084228515625;35404120.0;0.7355040311813354;38680988.0;4043.185546875;38680988.0;0.7509640455245972
14;35078956.0;3877.298583984375;35078956.0;0.7394595742225647;38671416.0;4059.415283203125;38671416.0;0.7510390281677246
15;34928984.0;3848.718505859375;34928984.0;0.7380967140197754;38795004.0;4028.822021484375;38795004.0;0.7503594160079956
16;34651492.0;3823.0947265625;34651492.0;0.7363980412483215;38388172.0;4062.06298828125;38388172.0;0.7529305219650269
17;34668264.0;3850.648193359375;34668264.0;0.7367517352104187;38623300.0;3909.676025390625;38623300.0;0.7519729137420654
18;34348792.0;3675.4638671875;34348792.0;0.7438068389892578;37493020.0;4026.201416015625;37493020.0;0.7587051391601562
19;34290308.0;3842.2783203125;34290308.0;0.7423706650733948;37710620.0;4022.57861328125;37710620.0;0.757529616355896
20;34106632.0;3894.006103515625;34106632.0;0.7482691407203674;37952956.0;4014.11572265625;37952956.0;0.7561311721801758
21;33659292.0;3783.632080078125;33659292.0;0.7476563453674316;37458124.0;4055.765869140625;37458124.0;0.759033739566803
